ID,Predict,score_range,bad_probability,label
a04211,0,unknown,0.5,unknown
a04212,0,unknown,0.5,unknown
a04213,0,unknown,0.5,unknown
a04221,0,unknown,0.5,unknown
a04225,0,unknown,0.5,unknown
a04228,0,unknown,0.5,unknown
a04229,0,unknown,0.5,unknown
a04244,0,unknown,0.5,unknown
a04248,0,unknown,0.5,unknown
a04249,0,unknown,0.5,unknown
a04251,0,unknown,0.5,unknown
a04256,0,unknown,0.5,unknown
a04258,0,unknown,0.5,unknown
a04266,0,unknown,0.5,unknown
a04267,0,unknown,0.5,unknown
a04269,0,unknown,0.5,unknown
a04271,0,unknown,0.5,unknown
a04272,0,unknown,0.5,unknown
a04279,0,unknown,0.5,unknown
a04283,0,unknown,0.5,unknown
a04286,0,unknown,0.5,unknown
a04291,0,unknown,0.5,unknown
a04293,0,unknown,0.5,unknown
a04300,0,unknown,0.5,unknown
a04313,0,unknown,0.5,unknown
a04314,0,unknown,0.5,unknown
a04316,0,unknown,0.5,unknown
a04327,0,unknown,0.5,unknown
a04329,0,unknown,0.5,unknown
a04341,0,unknown,0.5,unknown
a04344,0,unknown,0.5,unknown
a04345,0,unknown,0.5,unknown
a04346,0,unknown,0.5,unknown
a04353,0,unknown,0.5,unknown
a04355,0,unknown,0.5,unknown
a04357,0,unknown,0.5,unknown
a04359,0,unknown,0.5,unknown
a04379,0,unknown,0.5,unknown
a04388,0,unknown,0.5,unknown
a04389,0,unknown,0.5,unknown
a04390,0,unknown,0.5,unknown
a04405,0,unknown,0.5,unknown
a04407,0,unknown,0.5,unknown
a04410,0,unknown,0.5,unknown
a04414,0,unknown,0.5,unknown
a04416,0,unknown,0.5,unknown
a04418,0,unknown,0.5,unknown
a04422,0,unknown,0.5,unknown
a04429,0,unknown,0.5,unknown
a04438,0,unknown,0.5,unknown
a04442,0,unknown,0.5,unknown
a04443,0,unknown,0.5,unknown
a04446,0,unknown,0.5,unknown
a04460,0,unknown,0.5,unknown
a04463,0,unknown,0.5,unknown
a04464,0,unknown,0.5,unknown
a04466,0,unknown,0.5,unknown
a04467,0,unknown,0.5,unknown
a04469,0,unknown,0.5,unknown
a04495,0,unknown,0.5,unknown
a04497,0,unknown,0.5,unknown
a04500,0,unknown,0.5,unknown
a04507,0,unknown,0.5,unknown
a04515,0,unknown,0.5,unknown
a04521,0,unknown,0.5,unknown
a04525,0,unknown,0.5,unknown
a04527,0,unknown,0.5,unknown
a04538,0,unknown,0.5,unknown
a04540,0,unknown,0.5,unknown
a04541,0,unknown,0.5,unknown
a04542,0,unknown,0.5,unknown
a04557,0,unknown,0.5,unknown
a04558,0,unknown,0.5,unknown
a04565,0,unknown,0.5,unknown
a04569,0,unknown,0.5,unknown
a04570,0,unknown,0.5,unknown
a04571,0,unknown,0.5,unknown
a04575,0,unknown,0.5,unknown
a04594,0,unknown,0.5,unknown
a04600,0,unknown,0.5,unknown
a04602,0,unknown,0.5,unknown
a04627,0,unknown,0.5,unknown
a04631,0,unknown,0.5,unknown
a04640,0,unknown,0.5,unknown
a04644,0,unknown,0.5,unknown
a04647,0,unknown,0.5,unknown
a04649,0,unknown,0.5,unknown
a04650,0,unknown,0.5,unknown
a04652,0,unknown,0.5,unknown
a04654,0,unknown,0.5,unknown
a04656,0,unknown,0.5,unknown
a04657,0,unknown,0.5,unknown
a04662,0,unknown,0.5,unknown
a04669,0,unknown,0.5,unknown
a04670,0,unknown,0.5,unknown
a04671,0,unknown,0.5,unknown
a04672,0,unknown,0.5,unknown
a04678,0,unknown,0.5,unknown
a04679,0,unknown,0.5,unknown
a04691,0,unknown,0.5,unknown
a04702,0,unknown,0.5,unknown
a04708,0,unknown,0.5,unknown
a04717,0,unknown,0.5,unknown
a04719,0,unknown,0.5,unknown
a04720,0,unknown,0.5,unknown
a04722,0,unknown,0.5,unknown
a04728,0,unknown,0.5,unknown
a04733,0,unknown,0.5,unknown
a04739,0,unknown,0.5,unknown
a04746,0,unknown,0.5,unknown
a04751,0,unknown,0.5,unknown
a04764,0,unknown,0.5,unknown
a04766,0,unknown,0.5,unknown
a04777,0,unknown,0.5,unknown
a04780,0,unknown,0.5,unknown
a04793,0,unknown,0.5,unknown
a04794,0,unknown,0.5,unknown
a04807,0,unknown,0.5,unknown
a04809,0,unknown,0.5,unknown
a04812,0,unknown,0.5,unknown
a04813,0,unknown,0.5,unknown
a04819,0,unknown,0.5,unknown
a04823,0,unknown,0.5,unknown
a04830,0,unknown,0.5,unknown
a04833,0,unknown,0.5,unknown
a04836,0,unknown,0.5,unknown
a04837,0,unknown,0.5,unknown
a04852,0,unknown,0.5,unknown
a04861,0,unknown,0.5,unknown
a04874,0,unknown,0.5,unknown
a04894,0,unknown,0.5,unknown
a04897,0,unknown,0.5,unknown
a04910,0,unknown,0.5,unknown
a04916,0,unknown,0.5,unknown
a04917,0,unknown,0.5,unknown
a04920,0,unknown,0.5,unknown
a04927,0,unknown,0.5,unknown
a04928,0,unknown,0.5,unknown
a04933,0,unknown,0.5,unknown
a04934,0,unknown,0.5,unknown
a04939,0,unknown,0.5,unknown
a04943,0,unknown,0.5,unknown
a04945,0,unknown,0.5,unknown
a04946,0,unknown,0.5,unknown
a04952,0,unknown,0.5,unknown
a04963,0,unknown,0.5,unknown
a04964,0,unknown,0.5,unknown
a04969,0,unknown,0.5,unknown
a04973,0,unknown,0.5,unknown
a04980,0,unknown,0.5,unknown
a04982,0,unknown,0.5,unknown
a04985,0,unknown,0.5,unknown
a04991,0,unknown,0.5,unknown
a04994,0,unknown,0.5,unknown
a05006,0,unknown,0.5,unknown
a05010,0,unknown,0.5,unknown
a05012,0,unknown,0.5,unknown
a05016,0,unknown,0.5,unknown
a05017,0,unknown,0.5,unknown
a05018,0,unknown,0.5,unknown
a05032,0,unknown,0.5,unknown
a05040,0,unknown,0.5,unknown
a05042,0,unknown,0.5,unknown
a05043,0,unknown,0.5,unknown
a05050,0,unknown,0.5,unknown
a05051,0,unknown,0.5,unknown
a05061,0,unknown,0.5,unknown
a05064,0,unknown,0.5,unknown
a05082,0,unknown,0.5,unknown
a05088,0,unknown,0.5,unknown
a05090,0,unknown,0.5,unknown
a05093,0,unknown,0.5,unknown
a05095,0,unknown,0.5,unknown
a05098,0,unknown,0.5,unknown
a05102,0,unknown,0.5,unknown
a05108,0,unknown,0.5,unknown
a05110,0,unknown,0.5,unknown
a05119,0,unknown,0.5,unknown
a05127,0,unknown,0.5,unknown
a05129,0,unknown,0.5,unknown
a05134,0,unknown,0.5,unknown
a05138,0,unknown,0.5,unknown
a05143,0,unknown,0.5,unknown
a05149,0,unknown,0.5,unknown
a05152,0,unknown,0.5,unknown
a05161,0,unknown,0.5,unknown
a05170,0,unknown,0.5,unknown
a05172,0,unknown,0.5,unknown
a05173,0,unknown,0.5,unknown
a05174,0,unknown,0.5,unknown
a05187,0,unknown,0.5,unknown
a05188,0,unknown,0.5,unknown
a05195,0,unknown,0.5,unknown
a05202,0,unknown,0.5,unknown
a05206,0,unknown,0.5,unknown
a05209,0,unknown,0.5,unknown
a05211,0,unknown,0.5,unknown
a05215,0,unknown,0.5,unknown
a05228,0,unknown,0.5,unknown
a05264,0,unknown,0.5,unknown
a05289,0,unknown,0.5,unknown
a05290,0,unknown,0.5,unknown
a05293,0,unknown,0.5,unknown
a05296,0,unknown,0.5,unknown
a05304,0,unknown,0.5,unknown
a05311,0,unknown,0.5,unknown
a05313,0,unknown,0.5,unknown
a05320,0,unknown,0.5,unknown
a05323,0,unknown,0.5,unknown
a05324,0,unknown,0.5,unknown
a05327,0,unknown,0.5,unknown
a05340,0,unknown,0.5,unknown
a05355,0,unknown,0.5,unknown
a05362,0,unknown,0.5,unknown
a05363,0,unknown,0.5,unknown
a05364,0,unknown,0.5,unknown
a05370,0,unknown,0.5,unknown
a05373,0,unknown,0.5,unknown
a05389,0,unknown,0.5,unknown
a05392,0,unknown,0.5,unknown
a05393,0,unknown,0.5,unknown
a05397,0,unknown,0.5,unknown
a05417,0,unknown,0.5,unknown
a05418,0,unknown,0.5,unknown
a05421,0,unknown,0.5,unknown
a05442,0,unknown,0.5,unknown
a05444,0,unknown,0.5,unknown
a05452,0,unknown,0.5,unknown
a05459,0,unknown,0.5,unknown
a05462,0,unknown,0.5,unknown
a05464,0,unknown,0.5,unknown
a05469,0,unknown,0.5,unknown
a05477,0,unknown,0.5,unknown
a05482,0,unknown,0.5,unknown
a05486,0,unknown,0.5,unknown
a05489,0,unknown,0.5,unknown
a05490,0,unknown,0.5,unknown
a05491,0,unknown,0.5,unknown
a05497,0,unknown,0.5,unknown
a05504,0,unknown,0.5,unknown
a05505,0,unknown,0.5,unknown
a05509,0,unknown,0.5,unknown
a05512,0,unknown,0.5,unknown
a05514,0,unknown,0.5,unknown
a05519,0,unknown,0.5,unknown
a05521,0,unknown,0.5,unknown
a05523,0,unknown,0.5,unknown
a05524,0,unknown,0.5,unknown
a05526,0,unknown,0.5,unknown
a05533,0,unknown,0.5,unknown
a05536,0,unknown,0.5,unknown
a05538,0,unknown,0.5,unknown
a05542,0,unknown,0.5,unknown
a05544,0,unknown,0.5,unknown
a05546,0,unknown,0.5,unknown
a05550,0,unknown,0.5,unknown
a05575,0,unknown,0.5,unknown
a05578,0,unknown,0.5,unknown
a05580,0,unknown,0.5,unknown
a05589,0,unknown,0.5,unknown
a05598,0,unknown,0.5,unknown
a05603,0,unknown,0.5,unknown
a05624,0,unknown,0.5,unknown
a05632,0,unknown,0.5,unknown
a05641,0,unknown,0.5,unknown
a05643,0,unknown,0.5,unknown
a05644,0,unknown,0.5,unknown
a05656,0,unknown,0.5,unknown
a05667,0,unknown,0.5,unknown
a05675,0,unknown,0.5,unknown
a05679,0,unknown,0.5,unknown
a05682,0,unknown,0.5,unknown
a05693,0,unknown,0.5,unknown
a05704,0,unknown,0.5,unknown
a05707,0,unknown,0.5,unknown
a05709,0,unknown,0.5,unknown
a05714,0,unknown,0.5,unknown
a05717,0,unknown,0.5,unknown
a05727,0,unknown,0.5,unknown
a05734,0,unknown,0.5,unknown
a05740,0,unknown,0.5,unknown
a05742,0,unknown,0.5,unknown
a05749,0,unknown,0.5,unknown
a05755,0,unknown,0.5,unknown
a05766,0,unknown,0.5,unknown
a05768,0,unknown,0.5,unknown
a05772,0,unknown,0.5,unknown
a05784,0,unknown,0.5,unknown
a05785,0,unknown,0.5,unknown
a05793,0,unknown,0.5,unknown
a05797,0,unknown,0.5,unknown
a05807,0,unknown,0.5,unknown
a05810,0,unknown,0.5,unknown
a05811,0,unknown,0.5,unknown
a05817,0,unknown,0.5,unknown
a05819,0,unknown,0.5,unknown
a05831,0,unknown,0.5,unknown
a05833,0,unknown,0.5,unknown
a05838,0,unknown,0.5,unknown
a05841,0,unknown,0.5,unknown
a05843,0,unknown,0.5,unknown
a05844,0,unknown,0.5,unknown
a05846,0,unknown,0.5,unknown
a05851,0,unknown,0.5,unknown
a05854,0,unknown,0.5,unknown
a05862,0,unknown,0.5,unknown
a05869,0,unknown,0.5,unknown
a05872,0,unknown,0.5,unknown
a05876,0,unknown,0.5,unknown
a05877,0,unknown,0.5,unknown
a05880,0,unknown,0.5,unknown
a05883,0,unknown,0.5,unknown
a05885,0,unknown,0.5,unknown
a05891,0,unknown,0.5,unknown
a05901,0,unknown,0.5,unknown
a05902,0,unknown,0.5,unknown
a05915,0,unknown,0.5,unknown
a05928,0,unknown,0.5,unknown
a05940,0,unknown,0.5,unknown
a05943,0,unknown,0.5,unknown
a05944,0,unknown,0.5,unknown
a05945,0,unknown,0.5,unknown
a05949,0,unknown,0.5,unknown
a05959,0,unknown,0.5,unknown
a05963,0,unknown,0.5,unknown
a05964,0,unknown,0.5,unknown
a05967,0,unknown,0.5,unknown
a05970,0,unknown,0.5,unknown
a05973,0,unknown,0.5,unknown
a05985,0,unknown,0.5,unknown
a05998,0,unknown,0.5,unknown
a06015,0,unknown,0.5,unknown
a06016,0,unknown,0.5,unknown
a06028,0,unknown,0.5,unknown
a06036,0,unknown,0.5,unknown
a06040,0,unknown,0.5,unknown
a06042,0,unknown,0.5,unknown
a06046,0,unknown,0.5,unknown
a06062,0,unknown,0.5,unknown
a06065,0,unknown,0.5,unknown
a06066,0,unknown,0.5,unknown
a06080,0,unknown,0.5,unknown
a06086,0,unknown,0.5,unknown
a06091,0,unknown,0.5,unknown
a06092,0,unknown,0.5,unknown
a06099,0,unknown,0.5,unknown
a06100,0,unknown,0.5,unknown
a06107,0,unknown,0.5,unknown
a06109,0,unknown,0.5,unknown
a06112,0,unknown,0.5,unknown
a06120,0,unknown,0.5,unknown
a06130,0,unknown,0.5,unknown
a06134,0,unknown,0.5,unknown
a06139,0,unknown,0.5,unknown
a06148,0,unknown,0.5,unknown
a06149,0,unknown,0.5,unknown
a06158,0,unknown,0.5,unknown
a06159,0,unknown,0.5,unknown
a06160,0,unknown,0.5,unknown
a06165,0,unknown,0.5,unknown
a06170,0,unknown,0.5,unknown
a06183,0,unknown,0.5,unknown
a06194,0,unknown,0.5,unknown
a06195,0,unknown,0.5,unknown
a06196,0,unknown,0.5,unknown
a06207,0,unknown,0.5,unknown
a06210,0,unknown,0.5,unknown
a06212,0,unknown,0.5,unknown
a06217,0,unknown,0.5,unknown
a06221,0,unknown,0.5,unknown
a06222,0,unknown,0.5,unknown
a06225,0,unknown,0.5,unknown
a06236,0,unknown,0.5,unknown
a06250,0,unknown,0.5,unknown
a06253,0,unknown,0.5,unknown
a06265,0,unknown,0.5,unknown
a06267,0,unknown,0.5,unknown
a06269,0,unknown,0.5,unknown
a06272,0,unknown,0.5,unknown
a06281,0,unknown,0.5,unknown
a06282,0,unknown,0.5,unknown
a06292,0,unknown,0.5,unknown
a06294,0,unknown,0.5,unknown
a06299,0,unknown,0.5,unknown
a06301,0,unknown,0.5,unknown
a06311,0,unknown,0.5,unknown
a06320,0,unknown,0.5,unknown
a06335,0,unknown,0.5,unknown
a06340,0,unknown,0.5,unknown
a06344,0,unknown,0.5,unknown
a06347,0,unknown,0.5,unknown
a06357,0,unknown,0.5,unknown
a06366,0,unknown,0.5,unknown
a06390,0,unknown,0.5,unknown
a06392,0,unknown,0.5,unknown
a06395,0,unknown,0.5,unknown
a06403,0,unknown,0.5,unknown
a06410,0,unknown,0.5,unknown
a06411,0,unknown,0.5,unknown
a06418,0,unknown,0.5,unknown
a06419,0,unknown,0.5,unknown
a06423,0,unknown,0.5,unknown
a06424,0,unknown,0.5,unknown
a06428,0,unknown,0.5,unknown
a06430,0,unknown,0.5,unknown
a06436,0,unknown,0.5,unknown
a06439,0,unknown,0.5,unknown
a06440,0,unknown,0.5,unknown
a06441,0,unknown,0.5,unknown
a06445,0,unknown,0.5,unknown
a06450,0,unknown,0.5,unknown
a06457,0,unknown,0.5,unknown
a06461,0,unknown,0.5,unknown
a06462,0,unknown,0.5,unknown
a06468,0,unknown,0.5,unknown
a06469,0,unknown,0.5,unknown
a06474,0,unknown,0.5,unknown
a06478,0,unknown,0.5,unknown
a06483,0,unknown,0.5,unknown
a06484,0,unknown,0.5,unknown
a06496,0,unknown,0.5,unknown
a06501,0,unknown,0.5,unknown
a06502,0,unknown,0.5,unknown
a06509,0,unknown,0.5,unknown
a06513,0,unknown,0.5,unknown
a06516,0,unknown,0.5,unknown
a06517,0,unknown,0.5,unknown
a06524,0,unknown,0.5,unknown
a06527,0,unknown,0.5,unknown
a06534,0,unknown,0.5,unknown
a06535,0,unknown,0.5,unknown
a06540,0,unknown,0.5,unknown
a06545,0,unknown,0.5,unknown
a06547,0,unknown,0.5,unknown
a06553,0,unknown,0.5,unknown
a06555,0,unknown,0.5,unknown
a06557,0,unknown,0.5,unknown
a06560,0,unknown,0.5,unknown
a06568,0,unknown,0.5,unknown
a06571,0,unknown,0.5,unknown
a06576,0,unknown,0.5,unknown
a06581,0,unknown,0.5,unknown
a06585,0,unknown,0.5,unknown
a06586,0,unknown,0.5,unknown
a06594,0,unknown,0.5,unknown
a06598,0,unknown,0.5,unknown
a06606,0,unknown,0.5,unknown
a06608,0,unknown,0.5,unknown
a06623,0,unknown,0.5,unknown
a06624,0,unknown,0.5,unknown
a06631,0,unknown,0.5,unknown
a06647,0,unknown,0.5,unknown
a06650,0,unknown,0.5,unknown
a06666,0,unknown,0.5,unknown
a06667,0,unknown,0.5,unknown
a06669,0,unknown,0.5,unknown
a06673,0,unknown,0.5,unknown
a06675,0,unknown,0.5,unknown
a06678,0,unknown,0.5,unknown
a06689,0,unknown,0.5,unknown
a06704,0,unknown,0.5,unknown
a06705,0,unknown,0.5,unknown
a06706,0,unknown,0.5,unknown
a06711,0,unknown,0.5,unknown
a06729,0,unknown,0.5,unknown
a06736,0,unknown,0.5,unknown
a06741,0,unknown,0.5,unknown
a06745,0,unknown,0.5,unknown
a06748,0,unknown,0.5,unknown
a06754,0,unknown,0.5,unknown
a06755,0,unknown,0.5,unknown
a06760,0,unknown,0.5,unknown
a06769,0,unknown,0.5,unknown
a06770,0,unknown,0.5,unknown
a06776,0,unknown,0.5,unknown
a06779,0,unknown,0.5,unknown
a06788,0,unknown,0.5,unknown
a06801,0,unknown,0.5,unknown
a06805,0,unknown,0.5,unknown
a06807,0,unknown,0.5,unknown
a06810,0,unknown,0.5,unknown
a06813,0,unknown,0.5,unknown
a06823,0,unknown,0.5,unknown
a06827,0,unknown,0.5,unknown
a06833,0,unknown,0.5,unknown
a06842,0,unknown,0.5,unknown
a06848,0,unknown,0.5,unknown
a06851,0,unknown,0.5,unknown
a06864,0,unknown,0.5,unknown
a06874,0,unknown,0.5,unknown
a06887,0,unknown,0.5,unknown
a06888,0,unknown,0.5,unknown
a06890,0,unknown,0.5,unknown
a06891,0,unknown,0.5,unknown
a06909,0,unknown,0.5,unknown
a06913,0,unknown,0.5,unknown
a06918,0,unknown,0.5,unknown
a06937,0,unknown,0.5,unknown
a06938,0,unknown,0.5,unknown
a06942,0,unknown,0.5,unknown
a06949,0,unknown,0.5,unknown
a06956,0,unknown,0.5,unknown
a06960,0,unknown,0.5,unknown
a06961,0,unknown,0.5,unknown
a06969,0,unknown,0.5,unknown
a06970,0,unknown,0.5,unknown
a06974,0,unknown,0.5,unknown
a06975,0,unknown,0.5,unknown
a06976,0,unknown,0.5,unknown
a06977,0,unknown,0.5,unknown
a06986,0,unknown,0.5,unknown
a06994,0,unknown,0.5,unknown
a06996,0,unknown,0.5,unknown
a06997,0,unknown,0.5,unknown
a07006,0,unknown,0.5,unknown
a07018,0,unknown,0.5,unknown
a07027,0,unknown,0.5,unknown
a07029,0,unknown,0.5,unknown
a07030,0,unknown,0.5,unknown
a07037,0,unknown,0.5,unknown
a07038,0,unknown,0.5,unknown
a07039,0,unknown,0.5,unknown
a07057,0,unknown,0.5,unknown
a07060,0,unknown,0.5,unknown
a07064,0,unknown,0.5,unknown
a07066,0,unknown,0.5,unknown
a07067,0,unknown,0.5,unknown
a07073,0,unknown,0.5,unknown
a07077,0,unknown,0.5,unknown
a07093,0,unknown,0.5,unknown
a07103,0,unknown,0.5,unknown
a07114,0,unknown,0.5,unknown
a07117,0,unknown,0.5,unknown
a07123,0,unknown,0.5,unknown
a07124,0,unknown,0.5,unknown
a07129,0,unknown,0.5,unknown
a07130,0,unknown,0.5,unknown
a07132,0,unknown,0.5,unknown
a07137,0,unknown,0.5,unknown
a07142,0,unknown,0.5,unknown
a07143,0,unknown,0.5,unknown
a07145,0,unknown,0.5,unknown
a07146,0,unknown,0.5,unknown
a07166,0,unknown,0.5,unknown
a07168,0,unknown,0.5,unknown
a07173,0,unknown,0.5,unknown
a07178,0,unknown,0.5,unknown
a07179,0,unknown,0.5,unknown
a07186,0,unknown,0.5,unknown
a07188,0,unknown,0.5,unknown
a07194,0,unknown,0.5,unknown
a07201,0,unknown,0.5,unknown
a07203,0,unknown,0.5,unknown
a07213,0,unknown,0.5,unknown
a07218,0,unknown,0.5,unknown
a07219,0,unknown,0.5,unknown
a07225,0,unknown,0.5,unknown
a07237,0,unknown,0.5,unknown
a07243,0,unknown,0.5,unknown
a07253,0,unknown,0.5,unknown
a07256,0,unknown,0.5,unknown
a07263,0,unknown,0.5,unknown
a07269,0,unknown,0.5,unknown
a07270,0,unknown,0.5,unknown
a07272,0,unknown,0.5,unknown
a07274,0,unknown,0.5,unknown
a07276,0,unknown,0.5,unknown
a07280,0,unknown,0.5,unknown
a07285,0,unknown,0.5,unknown
a07287,0,unknown,0.5,unknown
a07289,0,unknown,0.5,unknown
a07292,0,unknown,0.5,unknown
a07294,0,unknown,0.5,unknown
a07295,0,unknown,0.5,unknown
a07308,0,unknown,0.5,unknown
a07313,0,unknown,0.5,unknown
a07315,0,unknown,0.5,unknown
a07316,0,unknown,0.5,unknown
a07324,0,unknown,0.5,unknown
a07343,0,unknown,0.5,unknown
a07368,0,unknown,0.5,unknown
a07384,0,unknown,0.5,unknown
a07405,0,unknown,0.5,unknown
a07408,0,unknown,0.5,unknown
a07410,0,unknown,0.5,unknown
a07412,0,unknown,0.5,unknown
a07416,0,unknown,0.5,unknown
a07418,0,unknown,0.5,unknown
a07421,0,unknown,0.5,unknown
a07427,0,unknown,0.5,unknown
a07434,0,unknown,0.5,unknown
a07440,0,unknown,0.5,unknown
a07442,0,unknown,0.5,unknown
a07445,0,unknown,0.5,unknown
a07456,0,unknown,0.5,unknown
a07468,0,unknown,0.5,unknown
a07471,0,unknown,0.5,unknown
a07475,0,unknown,0.5,unknown
a07484,0,unknown,0.5,unknown
a07487,0,unknown,0.5,unknown
a07495,0,unknown,0.5,unknown
a07499,0,unknown,0.5,unknown
a07500,0,unknown,0.5,unknown
a07501,0,unknown,0.5,unknown
a07503,0,unknown,0.5,unknown
a07512,0,unknown,0.5,unknown
a07517,0,unknown,0.5,unknown
a07518,0,unknown,0.5,unknown
a07522,0,unknown,0.5,unknown
a07527,0,unknown,0.5,unknown
a07532,0,unknown,0.5,unknown
a07535,0,unknown,0.5,unknown
a07537,0,unknown,0.5,unknown
a07539,0,unknown,0.5,unknown
a07552,0,unknown,0.5,unknown
a07556,0,unknown,0.5,unknown
a07561,0,unknown,0.5,unknown
a07565,0,unknown,0.5,unknown
a07578,0,unknown,0.5,unknown
a07579,0,unknown,0.5,unknown
a07585,0,unknown,0.5,unknown
a07590,0,unknown,0.5,unknown
a07591,0,unknown,0.5,unknown
a07592,0,unknown,0.5,unknown
a07615,0,unknown,0.5,unknown
a07635,0,unknown,0.5,unknown
a07637,0,unknown,0.5,unknown
a07648,0,unknown,0.5,unknown
a07650,0,unknown,0.5,unknown
a07653,0,unknown,0.5,unknown
a07654,0,unknown,0.5,unknown
a07655,0,unknown,0.5,unknown
a07657,0,unknown,0.5,unknown
a07661,0,unknown,0.5,unknown
a07664,0,unknown,0.5,unknown
a07669,0,unknown,0.5,unknown
a07674,0,unknown,0.5,unknown
a07676,0,unknown,0.5,unknown
a07679,0,unknown,0.5,unknown
a07681,0,unknown,0.5,unknown
a07695,0,unknown,0.5,unknown
a07699,0,unknown,0.5,unknown
a07707,0,unknown,0.5,unknown
a07719,0,unknown,0.5,unknown
a07720,0,unknown,0.5,unknown
a07728,0,unknown,0.5,unknown
a07730,0,unknown,0.5,unknown
a07733,0,unknown,0.5,unknown
a07738,0,unknown,0.5,unknown
a07753,0,unknown,0.5,unknown
a07756,0,unknown,0.5,unknown
a07769,0,unknown,0.5,unknown
a07773,0,unknown,0.5,unknown
a07788,0,unknown,0.5,unknown
a07793,0,unknown,0.5,unknown
a07795,0,unknown,0.5,unknown
a07801,0,unknown,0.5,unknown
a07814,0,unknown,0.5,unknown
a07820,0,unknown,0.5,unknown
a07822,0,unknown,0.5,unknown
a07825,0,unknown,0.5,unknown
a07826,0,unknown,0.5,unknown
a07829,0,unknown,0.5,unknown
a07830,0,unknown,0.5,unknown
a07838,0,unknown,0.5,unknown
a07840,0,unknown,0.5,unknown
a07841,0,unknown,0.5,unknown
a07845,0,unknown,0.5,unknown
a07847,0,unknown,0.5,unknown
a07862,0,unknown,0.5,unknown
a07863,0,unknown,0.5,unknown
a07870,0,unknown,0.5,unknown
a07885,0,unknown,0.5,unknown
a07892,0,unknown,0.5,unknown
a07897,0,unknown,0.5,unknown
a07910,0,unknown,0.5,unknown
a07921,0,unknown,0.5,unknown
a07941,0,unknown,0.5,unknown
a07945,0,unknown,0.5,unknown
a07950,0,unknown,0.5,unknown
a07953,0,unknown,0.5,unknown
a07957,0,unknown,0.5,unknown
a07960,0,unknown,0.5,unknown
a07965,0,unknown,0.5,unknown
a07966,0,unknown,0.5,unknown
a07967,0,unknown,0.5,unknown
a07969,0,unknown,0.5,unknown
a07974,0,unknown,0.5,unknown
a07976,0,unknown,0.5,unknown
a07981,0,unknown,0.5,unknown
a07992,0,unknown,0.5,unknown
a07998,0,unknown,0.5,unknown
a08002,0,unknown,0.5,unknown
a08006,0,unknown,0.5,unknown
a08012,0,unknown,0.5,unknown
a08016,0,unknown,0.5,unknown
a08017,0,unknown,0.5,unknown
a08021,0,unknown,0.5,unknown
a08040,0,unknown,0.5,unknown
a08045,0,unknown,0.5,unknown
a08049,0,unknown,0.5,unknown
a08053,0,unknown,0.5,unknown
a08061,0,unknown,0.5,unknown
a08063,0,unknown,0.5,unknown
a08065,0,unknown,0.5,unknown
a08066,0,unknown,0.5,unknown
a08074,0,unknown,0.5,unknown
a08078,0,unknown,0.5,unknown
a08079,0,unknown,0.5,unknown
a08087,0,unknown,0.5,unknown
a08091,0,unknown,0.5,unknown
a08097,0,unknown,0.5,unknown
a08107,0,unknown,0.5,unknown
a08118,0,unknown,0.5,unknown
a08119,0,unknown,0.5,unknown
a08121,0,unknown,0.5,unknown
a08122,0,unknown,0.5,unknown
a08138,0,unknown,0.5,unknown
a08144,0,unknown,0.5,unknown
a08153,0,unknown,0.5,unknown
a08158,0,unknown,0.5,unknown
a08162,0,unknown,0.5,unknown
a08165,0,unknown,0.5,unknown
a08178,0,unknown,0.5,unknown
a08180,0,unknown,0.5,unknown
a08204,0,unknown,0.5,unknown
a08206,0,unknown,0.5,unknown
a08212,0,unknown,0.5,unknown
a08229,0,unknown,0.5,unknown
a08236,0,unknown,0.5,unknown
a08242,0,unknown,0.5,unknown
a08244,0,unknown,0.5,unknown
a08252,0,unknown,0.5,unknown
a08262,0,unknown,0.5,unknown
a08268,0,unknown,0.5,unknown
a08271,0,unknown,0.5,unknown
a08273,0,unknown,0.5,unknown
a08274,0,unknown,0.5,unknown
a08282,0,unknown,0.5,unknown
a08293,0,unknown,0.5,unknown
a08299,0,unknown,0.5,unknown
a08304,0,unknown,0.5,unknown
a08308,0,unknown,0.5,unknown
a08314,0,unknown,0.5,unknown
a08320,0,unknown,0.5,unknown
a08329,0,unknown,0.5,unknown
a08332,0,unknown,0.5,unknown
a08336,0,unknown,0.5,unknown
a08337,0,unknown,0.5,unknown
a08339,0,unknown,0.5,unknown
a08341,0,unknown,0.5,unknown
a08342,0,unknown,0.5,unknown
a08343,0,unknown,0.5,unknown
a08353,0,unknown,0.5,unknown
a08355,0,unknown,0.5,unknown
a08369,0,unknown,0.5,unknown
a08373,0,unknown,0.5,unknown
a08377,0,unknown,0.5,unknown
a08388,0,unknown,0.5,unknown
a08389,0,unknown,0.5,unknown
a08407,0,unknown,0.5,unknown
a08416,0,unknown,0.5,unknown
a08418,0,unknown,0.5,unknown
a08427,0,unknown,0.5,unknown
a08435,0,unknown,0.5,unknown
a08439,0,unknown,0.5,unknown
a08441,0,unknown,0.5,unknown
a08443,0,unknown,0.5,unknown
a08444,0,unknown,0.5,unknown
a08455,0,unknown,0.5,unknown
a08460,0,unknown,0.5,unknown
a08463,0,unknown,0.5,unknown
a08465,0,unknown,0.5,unknown
a08473,0,unknown,0.5,unknown
a08474,0,unknown,0.5,unknown
a08480,0,unknown,0.5,unknown
