account,interaction_category
a02871,A_in_B_in_B_out
a22473,A_out_B_in_B_out
a11691,B_in
a11257,B_in_B_out
a29053,A_in_B_in_B_out
a24545,A_in_B_in_B_out
a09378,B_in_B_out
a20089,A_in_B_in_B_out
a04396,A_in_B_in_B_out
a11483,A_in_A_out_B_in_B_out
a29485,A_in_B_in_B_out
a25134,A_in_B_in_B_out
a23614,A_in_B_in_B_out
a01240,A_in_A_out_B_in_B_out
a10587,A_in_A_out_B_in_B_out
a21902,B_in_B_out
a04905,A_out_B_in_B_out
a00179,A_in_A_out_B_in_B_out
a11247,B_in
a02075,B_in
a08421,A_out_B_in_B_out
a25970,B_in_B_out
a00596,A_in_A_out_B_in_B_out
a30276,A_in_B_in_B_out
a09950,B_in_B_out
a27093,A_in_B_in_B_out
a28599,A_in_B_in_B_out
a21975,B_in_B_out
a22308,A_out_B_in_B_out
a27152,B_in_B_out
a02331,A_in_A_out_B_in_B_out
a19387,B_in_B_out
a14569,A_in_B_in_B_out
a24002,B_in
a30297,B_in
a28526,B_in_B_out
a06705,B_in_B_out
a11012,A_out_B_in_B_out
a15193,A_in_B_in
a30455,A_in_A_out_B_in_B_out
a25757,A_out_B_in_B_out
a14781,B_in_B_out
a25806,B_in_B_out
a07400,A_in_A_out_B_in_B_out
a30924,B_in_B_out
a19830,A_in_B_in_B_out
a06087,B_in_B_out
a30720,B_in_B_out
a07698,A_out_B_in_B_out
a24267,A_in_B_in_B_out
a26758,A_in_B_in_B_out
a26814,A_out_B_in_B_out
a12405,B_in_B_out
a13562,B_in_B_out
a24745,A_in_B_in_B_out
a16697,A_out_B_in_B_out
a29361,A_out_B_in_B_out
a02587,A_in_A_out_B_in_B_out
a07618,B_in_B_out
a18445,A_out_B_in_B_out
a02341,B_in
a24770,A_in_A_out_B_in_B_out
a14249,A_in_B_in_B_out
a06501,B_in_B_out
a18133,B_in_B_out
a21558,A_in_A_out_B_in_B_out
a19723,A_in_A_out_B_in_B_out
a17523,B_in_B_out
a22273,B_in
a23464,A_in_B_in_B_out
a19946,A_in_B_in_B_out
a22431,A_in_B_in_B_out
a06728,B_in_B_out
a25708,A_in_B_in_B_out
a05215,A_in_A_out_B_in_B_out
a05605,A_in_B_in_B_out
a12209,B_in_B_out
a06848,B_in_B_out
a25937,B_in_B_out
a26528,A_in_A_out_B_in_B_out
a05740,A_out_B_in_B_out
a03438,A_in_B_in_B_out
a27351,A_out_B_in_B_out
a17275,B_in_B_out
a12972,A_in_A_out_B_in_B_out
a01748,A_out_B_in_B_out
a29241,A_in_A_out_B_in_B_out
a01737,A_in_A_out_B_in_B_out
a09204,B_in_B_out
a05851,B_in_B_out
a01899,A_out_B_in_B_out
a27252,A_in_B_in_B_out
a09542,B_in_B_out
a11578,A_in_B_in
a09220,B_in_B_out
a05461,A_out_B_in_B_out
a22039,B_in_B_out
a10379,B_in
a03518,B_in_B_out
a23842,A_in_A_out_B_in_B_out
a12785,A_in_B_in_B_out
a05790,B_in_B_out
a21373,A_out_B_in_B_out
a07225,A_in_B_in_B_out
a04536,A_out_B_in_B_out
a15414,B_in_B_out
a24374,A_in_B_in_B_out
a20447,B_in_B_out
a18620,B_in_B_out
a08141,A_in_B_in_B_out
a15832,B_in_B_out
a25090,B_in_B_out
a30072,A_out_B_in_B_out
a15710,B_in_B_out
a30286,A_in_B_in_B_out
a01919,A_out_B_in_B_out
a29853,B_in_B_out
a02843,B_in_B_out
a12107,A_in_B_in_B_out
a05511,A_in_A_out_B_in_B_out
a03443,A_in_A_out_B_in_B_out
a10356,A_in_A_out_B_in_B_out
a00552,A_in_B_in_B_out
a07762,A_out_B_in_B_out
a10521,A_in_A_out_B_in_B_out
a06545,A_out_B_in_B_out
a12513,A_in_B_in_B_out
a07316,B_in_B_out
a26499,B_in_B_out
a20801,B_in_B_out
a30535,B_in_B_out
a30112,B_in_B_out
a04909,B_in
a13402,B_in
a10874,A_in_B_in_B_out
a15667,A_out_B_in_B_out
a28410,B_out
a08378,B_in_B_out
a09855,B_out
a00571,A_in_B_in_B_out
a25707,B_in_B_out
a22811,A_in_B_in_B_out
a06436,B_in_B_out
a19085,B_in_B_out
a07270,A_in_B_in_B_out
a01322,B_in_B_out
a22767,A_out_B_in_B_out
a21803,B_in_B_out
a06743,A_in_B_in_B_out
a04296,B_in
a11736,A_in_B_in_B_out
a05139,A_in_A_out_B_in_B_out
a26485,B_in
a28153,A_in_B_in_B_out
a23072,B_in_B_out
a28225,B_in_B_out
a25600,B_in_B_out
a04853,A_in_B_in_B_out
a13077,B_in
a15399,B_in_B_out
a27035,B_in
a18955,A_in_A_out_B_in_B_out
a26062,B_in_B_out
a17350,B_in_B_out
a10905,B_in_B_out
a24036,B_in_B_out
a08410,B_in_B_out
a10752,A_in_B_in_B_out
a18361,A_out_B_in_B_out
a07736,A_in_B_in_B_out
a03931,A_in_B_in_B_out
a14998,A_in_A_out_B_in_B_out
a24045,A_in_A_out_B_in_B_out
a04646,B_in_B_out
a22312,A_in_B_in_B_out
a23626,B_in_B_out
a15410,B_in_B_out
a31421,A_out_B_in_B_out
a19154,A_in_B_in_B_out
a21459,A_in_B_in_B_out
a22102,B_in_B_out
a11359,A_in_B_in_B_out
a29082,B_in_B_out
a06702,A_out_B_in_B_out
a21555,B_in_B_out
a05195,B_in_B_out
a03166,B_in_B_out
a11355,A_in_B_in_B_out
a23459,A_in_A_out_B_in_B_out
a13504,A_in_A_out_B_in_B_out
a29516,A_in_B_in_B_out
a29310,A_out_B_in_B_out
a21677,A_in_B_in_B_out
a18641,A_in_A_out_B_in_B_out
a03378,A_out_B_in_B_out
a10450,B_in_B_out
a29779,A_out_B_in_B_out
a00528,B_out
a22901,A_in_A_out_B_in_B_out
a18794,B_in_B_out
a08701,B_in_B_out
a18685,B_out
a08753,B_in_B_out
a00817,B_out
a29807,A_out_B_in_B_out
a02562,A_in_A_out_B_in_B_out
a00859,B_in_B_out
a25758,B_in_B_out
a07553,A_out_B_in_B_out
a29109,A_in_A_out_B_in_B_out
a12768,A_out_B_in_B_out
a27310,A_in_B_in_B_out
a13063,B_in_B_out
a10429,A_in_B_in_B_out
a27474,A_out_B_in_B_out
a12653,A_in_A_out_B_in_B_out
a14504,B_in_B_out
a07602,A_in_A_out_B_in_B_out
a10335,B_in_B_out
a10864,B_in_B_out
a08791,B_in_B_out
a18692,A_in_B_in_B_out
a06738,A_in_B_in_B_out
a13437,A_in_B_in_B_out
a19905,B_in_B_out
a22389,B_in_B_out
a03543,A_in_B_in_B_out
a16172,A_out_B_in_B_out
a24498,B_in_B_out
a23916,B_in_B_out
a28272,B_in_B_out
a08773,B_in_B_out
a11301,A_out_B_in_B_out
a14895,B_in_B_out
a05702,A_in_A_out_B_in_B_out
a03835,A_in_B_in_B_out
a01776,B_in
a30441,A_in_B_in_B_out
a14459,B_in_B_out
a06103,B_in_B_out
a15733,A_out_B_in_B_out
a06666,B_in_B_out
a08708,B_in_B_out
a28518,A_in_B_in_B_out
a00760,A_in_A_out_B_in_B_out
a24428,B_in_B_out
a29253,A_in_B_in_B_out
a29651,A_out_B_in_B_out
a31122,B_in_B_out
a18534,A_in_B_in_B_out
a27379,A_in_B_in_B_out
a27406,A_in_B_in_B_out
a10165,B_in_B_out
a02170,A_in_B_in_B_out
a10737,A_in_A_out_B_in_B_out
a24744,A_in_B_in
a30057,A_in_A_out_B_in_B_out
a04655,B_in
a28805,B_in_B_out
a27295,B_in_B_out
a23288,B_in_B_out
a14133,A_out_B_in_B_out
a19186,A_in_B_in_B_out
a21697,A_in_A_out_B_in_B_out
a13848,B_in_B_out
a09910,B_in_B_out
a10128,A_in_A_out_B_in_B_out
a27253,B_in_B_out
a22193,A_in_B_in_B_out
a04297,A_in_A_out_B_in_B_out
a13514,B_in_B_out
a27343,A_out_B_in_B_out
a24722,B_in
a15731,A_in_A_out_B_in_B_out
a20532,B_in_B_out
a24791,B_in_B_out
a18672,A_out_B_in_B_out
a23252,B_in_B_out
a29061,B_in_B_out
a25687,A_out_B_in_B_out
a00355,B_in_B_out
a26991,A_in_A_out_B_in_B_out
a21694,A_in_A_out_B_in_B_out
a31003,B_in_B_out
a23553,B_in_B_out
a05864,A_in_B_in_B_out
a02127,B_in_B_out
a14289,A_in_B_in
a31087,A_out_B_in_B_out
a19110,B_in_B_out
a00615,A_in_A_out_B_in_B_out
a30018,A_out_B_in_B_out
a16068,B_in_B_out
a30085,B_in_B_out
a24826,A_in_B_in_B_out
a04237,A_in_A_out_B_in_B_out
a29735,B_in_B_out
a00058,A_in_A_out_B_in_B_out
a17285,B_in
a27422,A_in_B_in
a14730,A_in_B_in_B_out
a18592,A_out_B_in_B_out
a06590,B_in_B_out
a12780,B_in_B_out
a30023,B_in_B_out
a30493,A_in_A_out_B_in_B_out
a20683,A_in_B_in_B_out
a18415,A_out_B_in_B_out
a24674,A_out_B_in_B_out
a09320,A_in_A_out_B_in_B_out
a16717,A_in_A_out_B_in_B_out
a09298,A_out_B_in_B_out
a05734,B_in_B_out
a06635,A_in_A_out_B_in_B_out
a21747,A_in_A_out_B_in_B_out
a30371,B_in_B_out
a00412,B_in_B_out
a21865,A_in_B_in_B_out
a10004,B_in_B_out
a20768,A_out_B_in_B_out
a04041,A_in_B_in_B_out
a04937,B_in_B_out
a24481,A_in_B_in_B_out
a17769,B_in_B_out
a14492,A_in_A_out_B_in_B_out
a00386,A_in_B_in_B_out
a18845,B_in_B_out
a27725,A_in_A_out_B_in_B_out
a13141,A_in_B_in_B_out
a07817,B_in_B_out
a23164,B_in_B_out
a30339,A_in_A_out_B_in_B_out
a07057,A_in_A_out_B_in_B_out
a10930,B_in
a01252,A_in_B_in_B_out
a24864,B_in_B_out
a28106,B_in_B_out
a09555,A_in_B_in_B_out
a29954,A_out_B_in_B_out
a24341,A_out_B_in_B_out
a23417,A_out_B_in_B_out
a09058,B_in
a26980,B_in_B_out
a21197,A_out_B_in_B_out
a31072,A_in_B_in_B_out
a16990,A_in_B_in_B_out
a06066,A_in_B_in_B_out
a13368,A_out_B_in_B_out
a05281,B_in_B_out
a20468,B_in
a11717,B_in_B_out
a08818,B_in_B_out
a29737,A_in_A_out_B_in_B_out
a28005,A_in_B_in
a16184,B_in
a16542,B_in_B_out
a28018,A_in_B_in_B_out
a20308,A_in_B_in_B_out
a03918,A_in_B_in_B_out
a00138,B_in_B_out
a19500,B_in
a14388,A_in_B_in_B_out
a08835,A_in_A_out_B_in_B_out
a14349,A_in_B_in_B_out
a04633,B_in_B_out
a11505,A_in_B_in
a29734,B_in_B_out
a13606,A_out_B_in_B_out
a10344,A_in_A_out_B_in_B_out
a29041,A_in_B_in_B_out
a26030,A_in_A_out_B_in_B_out
a12261,B_in_B_out
a14478,A_in_B_in
a17836,A_in_A_out_B_in_B_out
a17023,B_in_B_out
a00609,A_in_B_in_B_out
a16957,B_in_B_out
a27433,A_in_B_in_B_out
a14320,B_in_B_out
a25464,B_in_B_out
a30106,B_in_B_out
a22725,B_in_B_out
a23443,A_out_B_in_B_out
a21808,B_in_B_out
a30994,A_out_B_in_B_out
a01195,A_in_B_in_B_out
a11863,A_in_A_out_B_in_B_out
a20678,B_in_B_out
a24769,A_out_B_in_B_out
a27703,B_in_B_out
a05396,A_in_A_out_B_in_B_out
a27094,A_out_B_in_B_out
a09322,B_in_B_out
a24456,A_in_A_out_B_in_B_out
a28745,B_in_B_out
a00320,A_in_A_out_B_in_B_out
a05781,B_in_B_out
a21952,A_in_B_in_B_out
a02034,A_in_A_out_B_in_B_out
a26901,A_out_B_in_B_out
a12131,A_in_B_in_B_out
a19811,A_out_B_in_B_out
a15997,B_in_B_out
a23699,B_in_B_out
a07219,B_in_B_out
a06516,A_out_B_in_B_out
a11498,B_in_B_out
a23059,A_in_B_in_B_out
a13679,A_in_B_in_B_out
a14497,B_in
a02905,B_in_B_out
a29560,B_in_B_out
a22430,B_in
a04858,B_in_B_out
a03236,A_in_A_out_B_in_B_out
a28695,B_in_B_out
a26851,A_in_B_in_B_out
a21594,B_in_B_out
a05010,A_in_B_in_B_out
a12790,B_in_B_out
a02890,B_in_B_out
a10870,A_in_B_in_B_out
a14177,B_in
a15449,B_in_B_out
a11764,A_in_B_in_B_out
a20673,A_in_A_out_B_in_B_out
a28818,A_in_A_out_B_in_B_out
a01719,A_in_B_in_B_out
a27579,A_in_B_in_B_out
a29925,B_in_B_out
a10810,A_out_B_in_B_out
a13217,B_in_B_out
a26298,A_in_B_in_B_out
a09061,B_in_B_out
a01326,A_in_B_in_B_out
a08462,B_in_B_out
a29064,A_in_A_out_B_in_B_out
a23903,B_in_B_out
a25141,B_in_B_out
a00227,B_in_B_out
a12400,A_out_B_in_B_out
a24165,A_in_B_in_B_out
a08811,A_out_B_in_B_out
a28430,B_in_B_out
a01100,B_in
a20449,B_in_B_out
a12629,A_out_B_in_B_out
a09178,B_in_B_out
a19555,B_in_B_out
a21815,A_in_B_in
a20884,B_out
a00407,B_in_B_out
a10840,B_in_B_out
a19249,B_in_B_out
a27686,B_in_B_out
a16535,B_in_B_out
a26590,A_in_B_in_B_out
a01733,A_in_B_in
a22083,A_in_B_in_B_out
a23647,A_in_B_in_B_out
a14717,A_in_B_in_B_out
a07755,A_in_B_in_B_out
a24379,B_in_B_out
a28528,B_in_B_out
a24725,B_in_B_out
a28114,A_in_B_in_B_out
a26648,A_in_A_out_B_in_B_out
a07081,B_in_B_out
a24521,A_out_B_in_B_out
a16678,A_in_A_out_B_in_B_out
a09847,B_in_B_out
a15962,B_in_B_out
a25989,A_in_B_in_B_out
a08966,B_in_B_out
a26237,A_out_B_in_B_out
a29557,A_out_B_in_B_out
a04901,B_in_B_out
a15479,A_in_A_out_B_in_B_out
a26205,A_in_B_in_B_out
a20187,A_in_B_in_B_out
a22849,B_in_B_out
a04815,B_in_B_out
a00283,A_in_B_in_B_out
a05934,B_in_B_out
a19204,A_in_B_in_B_out
a29750,B_in_B_out
a11255,B_in_B_out
a29703,B_in_B_out
a00101,B_in_B_out
a27292,A_in_A_out_B_in_B_out
a09048,B_in_B_out
a31355,A_in_A_out_B_in_B_out
a21843,A_out_B_in_B_out
a14113,B_in_B_out
a08142,B_in_B_out
a05587,A_in_A_out_B_in_B_out
a04199,A_in_B_in_B_out
a02265,B_in_B_out
a02089,B_in_B_out
a02122,B_in_B_out
a17131,B_in_B_out
a15922,B_in_B_out
a11489,B_in_B_out
a02966,A_out_B_in_B_out
a08560,A_in_A_out_B_in_B_out
a03636,B_in_B_out
a16924,A_out_B_in_B_out
a06456,B_in_B_out
a30171,A_out_B_in_B_out
a11745,B_in_B_out
a25275,A_in_B_in_B_out
a05776,A_in_A_out_B_in_B_out
a20954,B_in_B_out
a10658,B_in_B_out
a02376,B_in_B_out
a25095,A_in_B_in_B_out
a20083,A_in_B_in
a00789,B_in_B_out
a13025,A_in_B_in_B_out
a13408,A_in_B_in_B_out
a21630,A_in_A_out_B_in_B_out
a04592,A_in_B_in
a02672,B_in_B_out
a20287,B_in_B_out
a19891,A_out_B_in_B_out
a18017,B_in_B_out
a27309,B_in_B_out
a02311,B_in_B_out
a12273,B_in_B_out
a20983,A_in_B_in_B_out
a27383,A_in_A_out_B_in_B_out
a01639,A_in_A_out_B_in_B_out
a08840,A_in_B_in_B_out
a01125,B_in_B_out
a17091,B_in
a14682,B_in_B_out
a05275,B_in_B_out
a04393,A_out_B_in_B_out
a11222,B_in_B_out
a29308,B_in_B_out
a04311,B_in_B_out
a21921,B_in_B_out
a15914,B_in
a10038,B_in_B_out
a14676,A_in_A_out_B_in_B_out
a26411,B_in_B_out
a27430,B_in_B_out
a13276,B_in
a28562,A_out_B_in_B_out
a31303,A_in_B_in_B_out
a01802,A_in_B_in_B_out
a18258,B_in_B_out
a04090,B_in_B_out
a06620,B_in_B_out
a06828,A_out_B_in_B_out
a18251,A_out_B_in_B_out
a16096,A_in_B_in_B_out
a06822,B_in_B_out
a13387,B_in_B_out
a16222,B_in_B_out
a18735,A_in_A_out_B_in_B_out
a10124,A_in_B_in_B_out
a25178,B_in
a21907,B_in_B_out
a20201,A_in_A_out_B_in_B_out
a06748,A_in_B_in_B_out
a16872,B_in_B_out
a24413,A_out_B_in_B_out
a09243,B_in_B_out
a26393,A_in_B_in_B_out
a04031,B_in_B_out
a06242,B_in_B_out
a27145,B_in_B_out
a29118,A_out_B_in_B_out
a25630,A_in_B_in_B_out
a23641,A_in_B_in_B_out
a27588,A_in_A_out_B_in_B_out
a19589,A_in_A_out_B_in_B_out
a19342,A_out_B_in_B_out
a16244,A_in_A_out_B_in_B_out
a31352,B_in_B_out
a10961,A_out_B_in_B_out
a12055,A_in_B_in_B_out
a13012,B_in_B_out
a15689,A_in_B_in_B_out
a17731,A_in_A_out_B_in_B_out
a10896,B_in_B_out
a19805,A_in_B_in_B_out
a04044,B_in_B_out
a22854,B_in_B_out
a13306,A_out_B_in_B_out
a19079,B_in_B_out
a29698,B_in_B_out
a28175,B_in_B_out
a13731,A_out_B_in_B_out
a19268,A_in_B_in_B_out
a18376,A_in_A_out_B_in_B_out
a18042,B_in_B_out
a11616,B_in_B_out
a14330,A_in_A_out_B_in_B_out
a17087,A_out_B_in_B_out
a14439,A_in_A_out_B_in_B_out
a03974,A_in_A_out_B_in_B_out
a25932,A_in_B_in_B_out
a13436,B_in_B_out
a01561,B_in_B_out
a29017,A_in_A_out_B_in_B_out
a24717,A_out_B_in_B_out
a06760,B_in_B_out
a26493,A_out_B_in_B_out
a19449,B_in_B_out
a15234,B_in
a30918,A_out_B_in_B_out
a08846,B_in
a02328,B_in_B_out
a26869,B_in_B_out
a07975,B_in_B_out
a02650,A_in_B_in_B_out
a08666,A_out_B_in_B_out
a07523,A_in_B_in_B_out
a15204,A_in_B_in_B_out
a04737,B_in_B_out
a24907,A_in_A_out_B_in_B_out
a15913,A_in_B_in
a15137,B_in_B_out
a03535,A_in_B_in_B_out
a00376,B_out
a27024,A_in_A_out_B_in_B_out
a21144,B_in
a27150,A_in_A_out_B_in_B_out
a02366,B_out
a17883,B_in_B_out
a12167,B_in_B_out
a00992,B_in_B_out
a26011,B_in_B_out
a02160,A_in_B_in_B_out
a10451,B_in_B_out
a05021,A_in_A_out_B_in_B_out
a12302,A_in_B_in_B_out
a06723,B_in_B_out
a21742,A_in_B_in_B_out
a12466,A_in_B_in_B_out
a20246,B_in_B_out
a09202,A_in_B_in_B_out
a12833,A_in_A_out_B_in_B_out
a00104,A_in_B_in_B_out
a07600,A_in_A_out_B_in_B_out
a18104,B_in_B_out
a12453,B_in_B_out
a24933,A_out_B_in_B_out
a10690,A_out_B_in_B_out
a10209,A_in_B_in_B_out
a16850,B_in_B_out
a28038,A_in_B_in
a22256,A_out_B_in_B_out
a28475,B_in_B_out
a10682,A_in_A_out_B_in_B_out
a23545,B_in_B_out
a05027,B_in_B_out
a07064,A_out_B_in_B_out
a15645,A_out_B_in_B_out
a07961,A_in_B_in_B_out
a24985,A_in_A_out_B_in_B_out
a16871,A_in_B_in_B_out
a10847,A_out_B_in_B_out
a19979,B_in_B_out
a16646,A_in_A_out_B_in_B_out
a18207,B_in_B_out
a07972,B_in_B_out
a12927,A_in_B_in_B_out
a09616,B_in_B_out
a09584,B_in_B_out
a15201,A_in_B_in_B_out
a19907,A_in_B_in_B_out
a16027,A_in_B_in_B_out
a26358,A_in_A_out_B_in_B_out
a23956,A_out_B_in_B_out
a08041,A_in_A_out_B_in_B_out
a03515,B_in_B_out
a28441,A_out_B_in_B_out
a28072,A_out_B_in_B_out
a09531,B_in
a19763,A_out_B_in_B_out
a08554,A_out_B_in_B_out
a17566,A_in_A_out_B_in_B_out
a15665,B_in_B_out
a18894,A_in_A_out_B_in_B_out
a31471,A_out_B_in_B_out
a17398,B_in_B_out
a15768,A_out_B_in_B_out
a03787,A_in_B_in_B_out
a16052,A_out_B_in_B_out
a10734,B_in_B_out
a24965,A_out_B_in_B_out
a15288,B_in_B_out
a18934,B_in_B_out
a17313,B_in_B_out
a17155,A_in_A_out_B_in_B_out
a08037,B_in_B_out
a28602,A_out_B_in_B_out
a17997,B_in_B_out
a05654,A_in_B_in
a22742,A_in_B_in_B_out
a01388,B_in_B_out
a21538,A_in_B_in_B_out
a22234,A_in_B_in
a16937,A_out_B_in_B_out
a26818,B_in_B_out
a31356,A_in_B_in_B_out
a30966,A_in_B_in_B_out
a20728,B_in_B_out
a21272,B_in_B_out
a22067,B_in_B_out
a16345,A_in_B_in_B_out
a23399,A_in_B_in_B_out
a29119,B_in_B_out
a22891,A_in_B_in_B_out
a26924,A_in_A_out_B_in_B_out
a14230,B_in_B_out
a14295,A_in_B_in_B_out
a06587,B_in_B_out
a12973,A_out_B_in_B_out
a13054,A_in_B_in_B_out
a09343,A_out_B_in_B_out
a21027,B_out
a30370,A_in_B_in_B_out
a30305,B_in_B_out
a05199,B_in_B_out
a06293,B_in_B_out
a04657,A_out_B_in_B_out
a25904,B_in_B_out
a25268,B_in_B_out
a25353,A_in_A_out_B_in_B_out
a23116,A_in_B_in_B_out
a19170,B_in_B_out
a20735,A_in_A_out_B_in_B_out
a16232,A_in_B_in_B_out
a08159,B_in
a00235,A_in_B_in_B_out
a24138,B_out
a26471,B_in_B_out
a19267,A_out_B_in_B_out
a13159,B_in_B_out
a00634,B_in_B_out
a12604,B_in_B_out
a19035,A_in_B_in_B_out
a22899,B_in_B_out
a14252,B_in_B_out
a11018,A_in_A_out_B_in_B_out
a09376,A_in_B_in_B_out
a12073,A_in_B_in_B_out
a24538,A_in_B_in_B_out
a01154,B_in_B_out
a26075,A_out_B_in_B_out
a19878,B_in_B_out
a12651,A_in_B_in
a04970,A_out_B_in_B_out
a12670,B_in
a16995,A_in_B_in_B_out
a08344,B_in_B_out
a21504,A_in_B_in_B_out
a13822,B_in_B_out
a18911,A_out_B_in_B_out
a00321,A_out_B_in_B_out
a01951,A_in_B_in_B_out
a20453,B_in_B_out
a11365,A_in_B_in_B_out
a04472,B_in_B_out
a12843,B_in_B_out
a27037,A_in_B_in_B_out
a10775,B_in
a25756,B_in
a15851,B_in_B_out
a04874,B_in_B_out
a10337,A_in_A_out_B_in_B_out
a23376,A_out_B_in_B_out
a31388,A_in_A_out_B_in_B_out
a18928,A_in_A_out_B_in_B_out
a23918,B_in_B_out
a16116,B_in_B_out
a01244,B_in_B_out
a02343,A_in_B_in_B_out
a25355,B_in_B_out
a07612,B_in_B_out
a18995,A_in_B_in
a20163,A_in_B_in_B_out
a07066,A_in_B_in_B_out
a09230,A_in_B_in_B_out
a26192,A_in_B_in_B_out
a20365,A_in_A_out_B_in_B_out
a05912,A_in_B_in_B_out
a23259,B_in_B_out
a21449,B_in_B_out
a20603,B_in_B_out
a27749,B_in
a28059,B_in_B_out
a27059,B_in_B_out
a27748,B_in_B_out
a07559,B_in_B_out
a31225,B_in_B_out
a19998,B_in
a31457,B_in_B_out
a12657,A_in_B_in_B_out
a14703,B_in_B_out
a30582,B_in_B_out
a17126,A_in_A_out_B_in_B_out
a17521,A_out_B_in_B_out
a16226,A_in_B_in
a24198,B_in
a16915,B_in_B_out
a17312,B_out
a31488,A_in_B_in_B_out
a02936,A_in_B_out
a02180,A_in_A_out_B_in_B_out
a06540,A_in_A_out_B_in_B_out
a30506,A_in_B_in_B_out
a04800,A_in_B_in_B_out
a26522,B_in_B_out
a01959,A_out_B_in_B_out
a28699,A_in_A_out_B_in_B_out
a07129,A_out_B_in_B_out
a20617,A_in_A_out_B_in_B_out
a17413,B_in
a29947,B_in_B_out
a13668,A_in_A_out_B_in_B_out
a30985,A_in_A_out_B_in_B_out
a17859,A_in_A_out_B_in_B_out
a31358,B_in_B_out
a17504,A_in_A_out_B_in_B_out
a31472,A_out_B_in_B_out
a14312,B_in_B_out
a01238,A_in_A_out_B_in_B_out
a16604,A_in_B_in_B_out
a02990,B_in_B_out
a10146,B_in_B_out
a12247,A_in_A_out_B_in_B_out
a21377,B_in_B_out
a13807,A_out_B_in_B_out
a15626,B_in_B_out
a08668,B_in_B_out
a30368,A_out_B_in_B_out
a30793,A_in_A_out_B_in_B_out
a22732,B_in_B_out
a16952,B_in_B_out
a18180,B_in_B_out
a08084,B_in_B_out
a17111,B_in_B_out
a16936,B_in_B_out
a01499,B_in_B_out
a17815,B_in_B_out
a06440,A_out_B_in_B_out
a00114,B_in
a21597,B_in_B_out
a09011,B_in_B_out
a13467,A_out_B_out
a22718,A_in_B_in_B_out
a23073,B_in_B_out
a13681,B_in_B_out
a09221,B_in_B_out
a21212,A_out_B_in_B_out
a23769,A_out_B_in_B_out
a24853,A_in_A_out_B_in_B_out
a27638,B_in_B_out
a13540,A_in_B_in_B_out
a05409,A_out_B_in_B_out
a19122,A_in_A_out_B_in_B_out
a16986,B_in_B_out
a24332,A_in_B_in_B_out
a08538,A_out_B_in_B_out
a07052,A_out_B_in_B_out
a06351,A_in_A_out_B_in_B_out
a25745,A_in_A_out_B_in_B_out
a28692,B_in_B_out
a27376,A_in_B_in_B_out
a04700,B_in_B_out
a07354,B_in
a15296,A_in_B_in_B_out
a18715,B_in_B_out
a18508,B_in_B_out
a30289,B_in_B_out
a20568,A_in_B_in
a15180,B_in_B_out
a14896,B_in
a12293,A_in_B_in_B_out
a13862,B_in_B_out
a17197,B_in_B_out
a21829,A_in_B_in_B_out
a11987,B_in
a00564,A_out_B_in_B_out
a30316,A_in_B_in_B_out
a00642,A_out_B_in_B_out
a23789,A_in_A_out_B_in_B_out
a08336,A_out_B_in_B_out
a27481,A_in_B_in_B_out
a15613,A_in_A_out_B_in_B_out
a02465,A_in_A_out_B_in_B_out
a13258,A_in_B_in_B_out
a17643,B_in_B_out
a04547,A_in_B_in_B_out
a16073,A_out_B_in_B_out
a04929,B_in_B_out
a19445,B_in_B_out
a02790,A_in_A_out_B_in_B_out
a28826,A_out_B_in_B_out
a25142,B_in_B_out
a19952,B_in_B_out
a24758,A_in_B_in_B_out
a00415,B_in_B_out
a28969,A_in_A_out_B_in_B_out
a20401,B_in_B_out
a22354,B_in_B_out
a20933,A_in_B_in_B_out
a04212,A_out_B_in_B_out
a28569,B_in_B_out
a12203,B_in_B_out
a23856,A_out_B_in_B_out
a19518,A_in_B_in
a28242,B_in_B_out
a04232,B_in_B_out
a10170,A_in_A_out_B_in_B_out
a06484,B_out
a19424,A_out_B_in_B_out
a03818,B_in_B_out
a02814,A_in_B_in_B_out
a16652,B_in_B_out
a30780,B_in
a16373,B_in_B_out
a18877,B_in_B_out
a22565,A_in_B_in_B_out
a11765,A_in_B_in_B_out
a18792,B_in_B_out
a07361,B_in
a30580,A_out_B_in_B_out
a23492,B_in
a13690,B_in_B_out
a17338,B_in_B_out
a21379,B_in_B_out
a04164,B_in_B_out
a07065,B_in_B_out
a11137,A_in_B_in_B_out
a01918,B_in_B_out
a04756,A_out_B_in_B_out
a26217,A_out_B_in_B_out
a01348,A_in_A_out_B_in_B_out
a16711,A_out_B_in_B_out
a00535,B_in_B_out
a28939,B_in_B_out
a02703,A_in_B_in_B_out
a30181,A_in_A_out_B_in_B_out
a00373,B_in_B_out
a04998,A_in_A_out_B_in_B_out
a25654,A_in_A_out_B_in_B_out
a04759,B_in_B_out
a12473,A_in_A_out_B_in_B_out
a01629,B_in_B_out
a21436,A_in_B_in
a21642,A_in_A_out_B_in_B_out
a10139,A_in_A_out_B_in_B_out
a09492,B_in_B_out
a25111,A_out_B_in_B_out
a13796,B_in_B_out
a27578,B_in_B_out
a15578,A_out_B_in_B_out
a30387,B_in_B_out
a16803,A_in_B_in_B_out
a25148,A_in_B_in_B_out
a13856,B_in_B_out
a28223,B_in_B_out
a05374,B_in_B_out
a08549,A_in_A_out_B_in_B_out
a16623,B_in_B_out
a06366,A_out_B_in_B_out
a04381,B_in_B_out
a11343,B_in_B_out
