account,forward_strength,backward_strength,a_dominance,network_activity,activity_intensity,current_type,improved_type
a15377,1.454387287396135,1.4771146208277028,0.47799383734291884,0.1184808594286769,0.0010590727229936,type4,type4
a00841,1.4635637037789198,1.4778322348335076,0.47638600023056443,0.526172727941322,0.0009021730603279,type4,type4
a21443,1.4660801230159968,1.4786836754630879,0.4758411683183946,0.42880695663106405,0.0002302332006507,type4,type4
a08044,1.490479001648359,1.4928867678223843,0.4696842273344796,0.4622736384487012,0.0025888444339844,type4,type3
a06015,1.4547639202466884,1.697221720427096,0.5111295137085323,0.5690286564018215,0.0006309369413579,type4,type4
a25576,1.460235755375384,1.4786140974801911,0.4767987193794424,0.6283581528525667,0.0024570487173452,type4,type1
a21267,1.1699307732578133,1.0985883719199447,0.5107560418528893,0.47832745174549074,0.0010590727229936,type4,type2
a09427,1.4668285294356083,1.4907994322418912,0.47377150353124525,0.3755754384953351,0.0017651212049894,type4,type3
a09530,1.454386508906269,1.477126917383112,0.4779919592807893,0.26916824004785933,0.0003971522711226,type4,type4
a12950,1.4543777428658227,0.9854716206085378,0.47818727232747715,0.4726848054740484,0.0004412803012473,type4,type4
a01671,1.454348583315912,1.5893779650806001,0.4972538997180073,0.232941003506449,0.0005295363614968,type4,type4
a01708,1.466323005624713,1.4834474533166027,0.4750335206736431,0.5455020093934062,0.0005074723464344,type4,type3
a11991,1.4544577997491293,1.4771807409824,0.47797849424798294,0.1543210374300304,0.0021181454459872,type4,type4
a11245,1.454390802840795,1.5047600009889002,0.48283384960840003,0.0572116704513172,0.0,type4,type4
a15886,1.454387287396135,1.4771129155052056,0.4779941154031569,0.3063459448867988,0.0006688880355749,type4,type4
a05076,1.454390802840795,1.4770026034539123,0.4780115296981492,0.1606134646406429,0.0002118145445987,type4,type4
a12825,1.4575712011778768,1.4771650448819922,0.47746704603225726,0.5598302578852714,0.0005648387855966,type4,type4
a14846,1.4543906401072175,1.6092951035282415,0.49696211809491014,0.2132167302236738,0.0007060484819957,type4,type4
a29320,1.4607299886117882,1.108956143200235,0.5048873459515267,0.3340710858360671,0.0026476818074841,type4,type2
a04315,1.0292096550115057,0.9997948722748585,0.4969503263704736,0.39331327413445083,0.0010590727229936,type4,type2
a01147,1.4556438303716246,1.4777270541547156,0.4776892869843369,0.2566859921401291,0.0007943045422452,type4,type4
a01860,1.456180983325626,1.4771780731007076,0.47769121315721585,0.4407487375787333,0.0002406983461349,type4,type4
a13135,1.454191362393012,1.477115896158625,0.477959598180773,0.1543210374300304,0.0005295363614968,type4,type4
a18157,1.4543836870445164,1.4771165021322623,0.4779941176410075,0.3751668515688061,0.0010590727229936,type4,type4
a10536,1.454390802840795,1.477207387265314,0.4779781386886732,0.0906783522689543,0.0,type4,type4
a21250,1.1271052951239104,1.4803504954154887,0.5069959643246703,0.4176581439876984,0.0013767945398917,type4,type4
a16400,1.4543845248980065,1.6572626852425354,0.506652267950143,0.1877877192476675,0.0010590727229936,type4,type4
a13007,1.4554634129005888,1.1686800305242968,0.5223568338828813,0.4627208909065582,0.001134720774636,type4,type2
a15623,1.4548210574081604,1.4785078095902657,0.47769612949121565,0.2687443783326648,0.0084725817839491,type4,type4
a31304,1.4543732304916919,1.4810680228927142,0.4773523723816468,0.9818622450787691,0.4242959127637875,type4,type1
a11573,1.4543802674134438,1.4771247312717706,0.47799333343059625,0.4931712739146123,5.0432034428268824e-05,type4,type4
a26587,1.4543861650869316,1.4771132279923105,0.4779942474482798,0.1184808594286769,0.0010590727229936,type4,type4
a11960,1.4543681065567786,1.4771153794140772,0.47799684118839064,0.151947541246314,0.0,type4,type4
a21522,1.454288248368956,1.4771070456351936,0.47801122187651895,0.5512679683753294,0.0031772181689809,type4,type1
a08649,1.454191218400531,1.0057935493605001,0.4835106597423926,0.5057714002662465,0.0029418686749823,type4,type4
a20815,1.4544042825689505,1.4771406283305784,0.47798682567685385,0.6050650281561938,3.084677833962079e-05,type4,type4
a05441,1.4543949266139276,1.4771255899117324,0.47799080319952997,0.28489708622638066,0.0095316545069428,type4,type4
a05172,1.4871597123860716,1.5055651433736768,0.4682153936046604,0.5601046375498866,0.0007857636331888,type4,type3
a14237,1.4543342418613459,1.4771464811447066,0.47799729170762423,0.34479795457289264,0.0004236290891974,type4,type4
a20487,1.4699175263366129,1.5525188176949998,0.4823804123896432,0.5020724403791708,0.000756480516424,type4,type4
a04554,1.4594620210812181,1.022348923949727,0.4848955182477495,0.7660295064494791,0.0007864401408368,type4,type4
a28891,1.4873999131489744,1.493910572735768,0.4700080226210203,0.5211706928874873,0.0010086406885653,type4,type3
a08501,1.1826097690778228,1.5132699123548559,0.49485521214162004,0.656117032268023,0.0012473523181925,type4,type4
a28005,1.454390802840795,1.4783648093640915,0.4777895029707332,0.4276991974343444,0.0010471730294768,type4,type4
a20866,1.454389999356204,1.477114312445487,0.4779934454296622,0.2410192373833965,0.0001512961032848,type4,type4
a24579,1.4543862326618302,1.4771164026900607,0.47799371878163066,0.2490569082250273,0.0007943045422452,type4,type4
a05375,1.455104923297346,1.4772496349934556,0.47785484955364665,0.4277681895574968,0.0015886090844904,type4,type4
a10207,1.4543896247473838,1.4793289072395177,0.4783881305481434,0.1184808594286769,0.0010590727229936,type4,type4
a07693,1.4714930174363623,1.4815163882190876,0.4745124900741663,0.40494536275251747,0.0008472581783949,type4,type3
a08076,1.457342828244962,1.4788650778169032,0.4772277342476705,0.1184808594286769,0.0,type4,type4
a16070,1.4543745772582988,1.6178309969563704,0.5018939202886509,0.2410192373833965,0.0006354436337961,type4,type4
a27398,1.0112152011825934,1.4772983042009087,0.48848486076869163,0.29015267395776634,0.0021181454459872,type4,type4
a05834,1.4620147941606731,1.4817796853261107,0.4759978510912525,0.49774203269866324,0.0001036049402928,type4,type4
a17034,1.4814007350757286,1.4957857257426723,0.4706590818986908,0.5964212526341108,0.0002699597137042,type4,type3
a14043,1.454374151909181,1.4771129155052056,0.4779929113125038,0.2119565695965421,0.0002647681807484,type4,type4
a03547,1.4586868128019266,1.4798661369235568,0.4768468937818198,0.46990272236380315,0.0006131473659436,type4,type4
a01143,1.4543758378203138,1.477156369552933,0.4779888969889776,0.34111388552745714,0.0005295363614968,type4,type4
a08072,1.4644729907453016,1.4833907637826222,0.4753407765666559,0.1797500484060367,0.0010590727229936,type4,type4
a26326,1.454286921343659,1.4771087314522697,0.4780111633697471,0.4824030472164257,0.0012002824193927,type4,type4
a16468,1.6601197841205362,1.4781330043493806,0.509941657803687,0.2091592116976313,0.0002118145445987,type4,type2
a00754,1.4900050814392656,1.4990867010077582,0.4687844831391809,0.9552066392254092,0.0033942951867373,type4,type1
a11000,1.4556863383285705,1.4778709412833648,0.477658935118991,0.64683815016824,0.0008384325723699,type4,type4
a08929,1.4958433169425749,1.0661559621551862,0.4897908019342961,0.37791814088578957,0.0018155532394176,type4,type2
a14461,1.4543198130283201,1.4772860959305576,0.4779768801829279,0.232941003506449,0.0052953636149682,type4,type4
a30410,1.454390802840795,1.477109603942454,0.47799408215930933,0.0572116704513172,0.0,type4,type4
a17243,1.4545963743881436,1.4772324157165244,0.47794054380643963,0.1543210374300304,0.0,type4,type4
a24631,1.454390802840795,1.4763532482222326,0.4781174411261704,0.6329167348259895,0.0332484648794368,type4,type1
a21022,1.4565716968604097,1.4783857103455484,0.4774310669209894,0.1184808594286769,0.0010590727229936,type4,type4
a05509,1.457776045316141,1.4792444875616277,0.47709569293239845,0.7531760593556914,0.0011172635319493,type4,type4
a03602,1.4759726257231252,1.4947926611667919,0.471676390078246,0.8828589425196087,0.0038987842000315,type4,type1
a25824,1.4545608988597165,1.4784733172105144,0.47774411856927645,0.58929315534165,7.511154063784709e-06,type4,type4
a12202,1.4559972501808665,1.477437090271525,0.47767895363013413,0.5562761486311626,0.0017258962893229,type4,type4
a29558,1.5087206449832515,1.4953665740570083,0.4664444618680767,0.6633901409465552,0.0010158452649122,type4,type4
a28687,1.4543817620803228,1.4771176442561351,0.4779942452866307,0.29823090783471373,0.0042362908919745,type4,type4
a04544,1.4797184092202689,1.4797855538829752,0.4734711842793765,0.4404885886861706,0.0015886090844904,type4,type3
a25514,1.4543888199003034,1.4771139874361958,0.47799369073882536,0.1184808594286769,0.0010590727229936,type4,type4
a20642,1.4543873376204162,1.4771478870296166,0.47798840501985823,0.7194289829444883,0.0009043767072754,type4,type4
a19192,1.4983901173487602,1.5018439401483232,0.46704351041830794,0.5498369420413629,0.0010590727229936,type4,type3
a07644,1.4542986804245621,1.4773956237787225,0.4779624684200494,0.3548562260902106,0.0004765827253471,type4,type4
a25879,1.4820264698853922,1.5932838859541234,0.4845532381898929,0.1543210374300304,0.0005295363614968,type4,type4
a17192,1.454390802840795,1.477104458774137,0.4779949211031887,0.2235197372453049,8.146713253797278e-05,type4,type4
a30633,1.454930034958338,1.4776060726102407,0.477813906753659,0.5454284772207845,0.0062367615909625,type4,type1
a19933,1.4548745988779448,1.4776201066108272,0.4778320123365578,0.3026349218654964,0.0010590727229936,type4,type4
a10469,1.4567771126090665,1.4944363573760269,0.47930531698418055,0.3832818886208912,0.0011705540622561,type4,type4
a29823,1.4573613488537167,1.4785650183865928,0.4772734977025763,0.5259753481628164,0.0007452733976621,type4,type4
a29484,0.9981815210320587,1.339731839604529,0.49545123381172873,0.4208805382239439,4.6046640130158406e-05,type4,type4
a21243,1.469537337220909,1.1438780666850807,0.507538645593666,0.6769656180255338,0.0055875216075181,type4,type1
a21168,1.4626431036065035,1.4783728977776125,0.4764475424923028,0.6723753199960826,0.0008377739450546,type4,type4
a09214,1.4546579089336926,1.4774166351610907,0.4779004848673125,0.2566859921401291,0.0007943045422452,type4,type4
a04997,1.4969253194708427,1.4802756773669778,0.47925690651245445,0.3075420864978014,0.001323840903742,type4,type4
a27642,1.4575431406536015,1.690494336714203,0.5112584066729494,0.3852210894697423,0.0005574066963124,type4,type4
a09442,1.4288418855338318,1.4924969060299633,0.4796567417433691,1.0803544663331834,0.0140846537490949,type4,type1
a10106,1.4543372618306563,1.075271643243547,0.5011187196004924,0.3300135673100246,0.0021181454459872,type4,type2
a09652,1.454390802840795,1.053823319766666,0.47723425147202025,0.2385683749892259,0.0002269441549272,type4,type4
a19952,1.4543821622560797,1.4771267128544263,0.4779927013651562,0.1877877192476675,0.0010590727229936,type4,type4
a29086,1.458529983845718,1.4785444921423023,0.47708693046288164,0.7982228888353389,0.0081699895773795,type4,type1
a18751,1.4604205059245006,1.4786582232311718,0.4767615894020451,0.3873364050307573,0.0005295363614968,type4,type4
a17057,1.4529787274478094,1.4771129155052056,0.47822389776102664,0.2267229403901144,0.0010590727229936,type4,type4
a12195,1.461103575704867,1.4772601155985452,0.47687076570422415,0.5195272092568961,0.0006967583703905,type4,type4
a14319,1.461002482860701,1.4811088732201692,0.47627015999712724,0.3842717893850941,0.0009413979759943,type4,type4
a26348,1.4543899215171983,1.477113268043886,0.4779936284155297,0.1184808594286769,0.0010590727229936,type4,type4
a19437,1.4595846557511767,1.478868342811123,0.476863113677703,0.1797500484060367,0.0031772181689809,type4,type4
a09326,1.478854040686978,1.109977585885454,0.49421851898319086,1.0524687720612798,0.0066704027857058,type4,type1
a04903,1.465587039432932,1.4827552580602257,0.47526362440392766,0.608015986302334,0.0014607899627498,type4,type3
a14310,1.454390802840795,1.4887565122264288,0.4761025175724158,0.2720350568068632,0.0264768180748411,type4,type4
a23473,1.456136248734377,1.47714058832128,0.4777046027801888,0.25537976293107,0.0001765121204989,type4,type4
a30502,1.4844740108695396,1.0582093137162865,0.47369119143838945,0.43843127806936766,0.0002787033481562,type4,type4
a02932,1.4545728909652145,1.0210444992849863,0.48727758385358266,0.27280189685870737,0.0010590727229936,type4,type2
a30868,1.454390802840795,1.485815014418619,0.47657882929981626,0.2288466818052688,0.0042362908919745,type4,type4
a04296,1.454390802840795,1.477112836674133,0.47799355504871976,0.0572116704513172,0.0,type4,type4
a14614,1.482063333744668,1.4962061568492637,0.4704879295562214,0.7004634504156411,0.0014751370070268,type4,type3
a19593,1.1072350200942278,1.477240307885322,0.5115899211000576,0.3340710858360671,0.0007943045422452,type4,type4
a16665,1.454583234329192,1.4882300166191698,0.4798758113393013,0.336373225191205,0.0009077766197088,type4,type4
a10523,1.454390802840795,1.476777411991362,0.4780482536619749,0.2430310290002177,0.0006739553691777,type4,type4
a08271,1.4545952834317117,1.481395696570159,0.4787038357551967,0.1797500484060367,0.0003530242409978,type4,type4
a28683,1.45741714673997,1.4785045772520589,0.4772742525249306,0.6356214768723376,0.0030526213780405,type4,type1
a18244,1.4566643961684793,1.4776731240312333,0.47753192556888685,0.3300503704851623,0.0017651212049894,type4,type4
a08084,1.472624702981899,1.4837075571410194,0.47397914814613573,0.2951197660329788,0.0049423393739703,type4,type3
a25306,1.4644987407324825,1.4799854386257492,0.4758863559577386,0.3038950824926282,0.0008825606024947,type4,type4
a11911,1.4543415394669608,1.4771546385497807,0.47799477167935056,0.35979207849373596,0.0012708872675923,type4,type4
a26814,1.123526118610881,1.477694278359655,0.5142867290421261,0.3620574146737361,0.0005295363614968,type4,type4
a30020,1.454390802840795,1.4771169616533746,0.47799288245507493,0.0572116704513172,0.0,type4,type4
a18503,1.454638044481464,1.477257823482403,0.47792960916552923,0.1184808594286769,0.0,type4,type4
a28063,1.4770087019695763,1.4925137245016193,0.47187380495898507,0.2115327078813476,0.0015886090844904,type4,type3
a07556,1.454390802840795,1.5663958859738238,0.493278785113942,0.0572116704513172,0.0,type4,type4
a00926,1.4594052759423568,1.4771129155052056,0.477177308273121,0.4555136418554878,0.0002059308072487,type4,type4
a02821,1.4809310490106191,1.4820425349415909,0.4729167529131106,0.2426258935152684,0.0037067545304777,type4,type3
a28528,1.5129663387811623,1.5242058987160498,0.4613633132129166,0.2132167302236738,0.0042362908919745,type4,type3
a04278,1.4544695925120017,1.4791720508249633,0.4776451989194276,0.8644891351669812,0.0245440103553777,type4,type1
a07994,1.1547467247635552,1.4978386809633868,0.5036226566740424,0.5481897228741746,0.0004236290891974,type4,type4
a26365,1.4853786749731617,1.486370156543135,0.47147359492988333,0.7665067934763755,0.0088627664713678,type4,type1
a09106,1.4578612381640133,1.4794342961474638,0.4770510253128007,0.3452037998187914,0.0005606855592319,type4,type4
a22354,1.4551050797070428,1.4773269747151088,0.4778422211614112,0.6424509557412373,0.0008337381010801,type4,type4
a22846,1.170225044499623,1.162320629907126,0.5016417764785507,0.3062685786763446,0.0042362908919745,type4,type2
a01099,1.454407529782055,1.4771129155052056,0.4779908148151063,0.2626827115150227,0.0003530242409978,type4,type4
a00237,1.4543799224904057,1.4771141951376974,0.4779951076360188,0.3062685786763446,0.0010590727229936,type4,type4
a27208,1.064934048388224,1.4779861381699395,0.5008380007015655,0.4374728800253928,0.0006354436337961,type4,type4
a22644,1.1350698778971875,1.5159539479933977,0.48251146147219826,0.47184192321265406,0.0007060484819957,type4,type4
a02842,1.454380254954144,1.4771182933127363,0.4779943851987996,0.151947541246314,0.0021181454459872,type4,type4
a00502,1.4543565779815961,1.479135037631766,0.4783552675046914,0.2904852186747454,0.0004236290891974,type4,type4
a08832,1.4911016425507269,1.503781182289134,0.46787802002401435,0.44299661762378295,0.0018827959519887,type4,type3
