ID,Predict,group_range,label,bad_probability
a02934,32,"(31, 32]",mixed,0.043478260869565216
a04062,32,"(31, 32]",mixed,0.043478260869565216
a04483,32,"(31, 32]",mixed,0.043478260869565216
a07411,32,"(31, 32]",mixed,0.043478260869565216
a08558,32,"(31, 32]",mixed,0.043478260869565216
a08677,32,"(31, 32]",mixed,0.043478260869565216
a11307,32,"(31, 32]",mixed,0.043478260869565216
a12904,32,"(31, 32]",mixed,0.043478260869565216
a13377,32,"(31, 32]",mixed,0.043478260869565216
a15653,32,"(31, 32]",mixed,0.043478260869565216
a18072,32,"(31, 32]",mixed,0.043478260869565216
a19422,32,"(31, 32]",mixed,0.043478260869565216
a19607,32,"(31, 32]",mixed,0.043478260869565216
a20477,32,"(31, 32]",mixed,0.043478260869565216
a20869,32,"(31, 32]",mixed,0.043478260869565216
a21235,32,"(31, 32]",mixed,0.043478260869565216
a22032,32,"(31, 32]",mixed,0.043478260869565216
a23384,32,"(31, 32]",mixed,0.043478260869565216
a23723,32,"(31, 32]",mixed,0.043478260869565216
a25880,32,"(31, 32]",mixed,0.043478260869565216
a26697,32,"(31, 32]",mixed,0.043478260869565216
a30491,32,"(31, 32]",mixed,0.043478260869565216
a00170,34,"(33, 34]",mixed,0.01639344262295082
a00350,34,"(33, 34]",mixed,0.01639344262295082
a00458,34,"(33, 34]",mixed,0.01639344262295082
a00661,34,"(33, 34]",mixed,0.01639344262295082
a01063,34,"(33, 34]",mixed,0.01639344262295082
a01870,34,"(33, 34]",mixed,0.01639344262295082
a01993,34,"(33, 34]",mixed,0.01639344262295082
a03216,34,"(33, 34]",mixed,0.01639344262295082
a03727,34,"(33, 34]",mixed,0.01639344262295082
a04189,34,"(33, 34]",mixed,0.01639344262295082
a04232,34,"(33, 34]",mixed,0.01639344262295082
a04801,34,"(33, 34]",mixed,0.01639344262295082
a05974,34,"(33, 34]",mixed,0.01639344262295082
a06150,34,"(33, 34]",mixed,0.01639344262295082
a06659,34,"(33, 34]",mixed,0.01639344262295082
a06765,34,"(33, 34]",mixed,0.01639344262295082
a08098,34,"(33, 34]",mixed,0.01639344262295082
a08648,34,"(33, 34]",mixed,0.01639344262295082
a09833,34,"(33, 34]",mixed,0.01639344262295082
a10335,34,"(33, 34]",mixed,0.01639344262295082
a10647,34,"(33, 34]",mixed,0.01639344262295082
a11125,34,"(33, 34]",mixed,0.01639344262295082
a11535,34,"(33, 34]",mixed,0.01639344262295082
a12320,34,"(33, 34]",mixed,0.01639344262295082
a12381,34,"(33, 34]",mixed,0.01639344262295082
a12436,34,"(33, 34]",mixed,0.01639344262295082
a12530,34,"(33, 34]",mixed,0.01639344262295082
a12651,34,"(33, 34]",mixed,0.01639344262295082
a12738,34,"(33, 34]",mixed,0.01639344262295082
a12913,34,"(33, 34]",mixed,0.01639344262295082
a13811,34,"(33, 34]",mixed,0.01639344262295082
a14896,34,"(33, 34]",mixed,0.01639344262295082
a16593,34,"(33, 34]",mixed,0.01639344262295082
a17854,34,"(33, 34]",mixed,0.01639344262295082
a17918,34,"(33, 34]",mixed,0.01639344262295082
a18232,34,"(33, 34]",mixed,0.01639344262295082
a18503,34,"(33, 34]",mixed,0.01639344262295082
a18553,34,"(33, 34]",mixed,0.01639344262295082
a18665,34,"(33, 34]",mixed,0.01639344262295082
a18887,34,"(33, 34]",mixed,0.01639344262295082
a19322,34,"(33, 34]",mixed,0.01639344262295082
a19346,34,"(33, 34]",mixed,0.01639344262295082
a20003,34,"(33, 34]",mixed,0.01639344262295082
a20622,34,"(33, 34]",mixed,0.01639344262295082
a21573,34,"(33, 34]",mixed,0.01639344262295082
a22158,34,"(33, 34]",mixed,0.01639344262295082
a22692,34,"(33, 34]",mixed,0.01639344262295082
a24253,34,"(33, 34]",mixed,0.01639344262295082
a24511,34,"(33, 34]",mixed,0.01639344262295082
a24545,34,"(33, 34]",mixed,0.01639344262295082
a24981,34,"(33, 34]",mixed,0.01639344262295082
a25315,34,"(33, 34]",mixed,0.01639344262295082
a26050,34,"(33, 34]",mixed,0.01639344262295082
a26129,34,"(33, 34]",mixed,0.01639344262295082
a27045,34,"(33, 34]",mixed,0.01639344262295082
a27590,34,"(33, 34]",mixed,0.01639344262295082
a27826,34,"(33, 34]",mixed,0.01639344262295082
a27845,34,"(33, 34]",mixed,0.01639344262295082
a28393,34,"(33, 34]",mixed,0.01639344262295082
a30401,34,"(33, 34]",mixed,0.01639344262295082
a30975,34,"(33, 34]",mixed,0.01639344262295082
a00357,35,"(34, 35]",mixed,0.07142857142857142
a01339,35,"(34, 35]",mixed,0.07142857142857142
a01574,35,"(34, 35]",mixed,0.07142857142857142
a01829,35,"(34, 35]",mixed,0.07142857142857142
a01936,35,"(34, 35]",mixed,0.07142857142857142
a02992,35,"(34, 35]",mixed,0.07142857142857142
a03574,35,"(34, 35]",mixed,0.07142857142857142
a04938,35,"(34, 35]",mixed,0.07142857142857142
a05248,35,"(34, 35]",mixed,0.07142857142857142
a06814,35,"(34, 35]",mixed,0.07142857142857142
a06965,35,"(34, 35]",mixed,0.07142857142857142
a07962,35,"(34, 35]",mixed,0.07142857142857142
a08260,35,"(34, 35]",mixed,0.07142857142857142
a08981,35,"(34, 35]",mixed,0.07142857142857142
a09495,35,"(34, 35]",mixed,0.07142857142857142
a10889,35,"(34, 35]",mixed,0.07142857142857142
a11176,35,"(34, 35]",mixed,0.07142857142857142
a12625,35,"(34, 35]",mixed,0.07142857142857142
a12806,35,"(34, 35]",mixed,0.07142857142857142
a14459,35,"(34, 35]",mixed,0.07142857142857142
a15279,35,"(34, 35]",mixed,0.07142857142857142
a18539,35,"(34, 35]",mixed,0.07142857142857142
a18825,35,"(34, 35]",mixed,0.07142857142857142
a18979,35,"(34, 35]",mixed,0.07142857142857142
a19166,35,"(34, 35]",mixed,0.07142857142857142
a19185,35,"(34, 35]",mixed,0.07142857142857142
a19203,35,"(34, 35]",mixed,0.07142857142857142
a19564,35,"(34, 35]",mixed,0.07142857142857142
a19583,35,"(34, 35]",mixed,0.07142857142857142
a19612,35,"(34, 35]",mixed,0.07142857142857142
a19841,35,"(34, 35]",mixed,0.07142857142857142
a20491,35,"(34, 35]",mixed,0.07142857142857142
a20626,35,"(34, 35]",mixed,0.07142857142857142
a20991,35,"(34, 35]",mixed,0.07142857142857142
a21692,35,"(34, 35]",mixed,0.07142857142857142
a22198,35,"(34, 35]",mixed,0.07142857142857142
a23240,35,"(34, 35]",mixed,0.07142857142857142
a24059,35,"(34, 35]",mixed,0.07142857142857142
a25767,35,"(34, 35]",mixed,0.07142857142857142
a26723,35,"(34, 35]",mixed,0.07142857142857142
a26920,35,"(34, 35]",mixed,0.07142857142857142
a29267,35,"(34, 35]",mixed,0.07142857142857142
a00233,36,"(35, 36]",mixed,0.05405405405405406
a00316,36,"(35, 36]",mixed,0.05405405405405406
a00638,36,"(35, 36]",mixed,0.05405405405405406
a02753,36,"(35, 36]",mixed,0.05405405405405406
a03183,36,"(35, 36]",mixed,0.05405405405405406
a04334,36,"(35, 36]",mixed,0.05405405405405406
a04458,36,"(35, 36]",mixed,0.05405405405405406
a06470,36,"(35, 36]",mixed,0.05405405405405406
a08936,36,"(35, 36]",mixed,0.05405405405405406
a09080,36,"(35, 36]",mixed,0.05405405405405406
a09959,36,"(35, 36]",mixed,0.05405405405405406
a10091,36,"(35, 36]",mixed,0.05405405405405406
a10240,36,"(35, 36]",mixed,0.05405405405405406
a10657,36,"(35, 36]",mixed,0.05405405405405406
a12240,36,"(35, 36]",mixed,0.05405405405405406
a13989,36,"(35, 36]",mixed,0.05405405405405406
a14077,36,"(35, 36]",mixed,0.05405405405405406
a14959,36,"(35, 36]",mixed,0.05405405405405406
a17325,36,"(35, 36]",mixed,0.05405405405405406
a18353,36,"(35, 36]",mixed,0.05405405405405406
a18896,36,"(35, 36]",mixed,0.05405405405405406
a18936,36,"(35, 36]",mixed,0.05405405405405406
a19371,36,"(35, 36]",mixed,0.05405405405405406
a19653,36,"(35, 36]",mixed,0.05405405405405406
a20299,36,"(35, 36]",mixed,0.05405405405405406
a21136,36,"(35, 36]",mixed,0.05405405405405406
a21821,36,"(35, 36]",mixed,0.05405405405405406
a21865,36,"(35, 36]",mixed,0.05405405405405406
a23857,36,"(35, 36]",mixed,0.05405405405405406
a24018,36,"(35, 36]",mixed,0.05405405405405406
a24096,36,"(35, 36]",mixed,0.05405405405405406
a24308,36,"(35, 36]",mixed,0.05405405405405406
a24741,36,"(35, 36]",mixed,0.05405405405405406
a27512,36,"(35, 36]",mixed,0.05405405405405406
a28721,36,"(35, 36]",mixed,0.05405405405405406
a28986,36,"(35, 36]",mixed,0.05405405405405406
a29211,36,"(35, 36]",mixed,0.05405405405405406
a00046,37,"(36, 37]",mixed,-0.11190476190476191
a00093,37,"(36, 37]",mixed,-0.11190476190476191
a00268,37,"(36, 37]",mixed,-0.11190476190476191
a00410,37,"(36, 37]",mixed,-0.11190476190476191
a00516,37,"(36, 37]",mixed,-0.11190476190476191
a00604,37,"(36, 37]",mixed,-0.11190476190476191
a00629,37,"(36, 37]",mixed,-0.11190476190476191
a00639,37,"(36, 37]",mixed,-0.11190476190476191
a00676,37,"(36, 37]",mixed,-0.11190476190476191
a00787,37,"(36, 37]",mixed,-0.11190476190476191
a00804,37,"(36, 37]",mixed,-0.11190476190476191
a00834,37,"(36, 37]",mixed,-0.11190476190476191
a00927,37,"(36, 37]",mixed,-0.11190476190476191
a01078,37,"(36, 37]",mixed,-0.11190476190476191
a01100,37,"(36, 37]",mixed,-0.11190476190476191
a01113,37,"(36, 37]",mixed,-0.11190476190476191
a01120,37,"(36, 37]",mixed,-0.11190476190476191
a01218,37,"(36, 37]",mixed,-0.11190476190476191
a01219,37,"(36, 37]",mixed,-0.11190476190476191
a01244,37,"(36, 37]",mixed,-0.11190476190476191
a01308,37,"(36, 37]",mixed,-0.11190476190476191
a01349,37,"(36, 37]",mixed,-0.11190476190476191
a01369,37,"(36, 37]",mixed,-0.11190476190476191
a01516,37,"(36, 37]",mixed,-0.11190476190476191
a01712,37,"(36, 37]",mixed,-0.11190476190476191
a01733,37,"(36, 37]",mixed,-0.11190476190476191
a01745,37,"(36, 37]",mixed,-0.11190476190476191
a01771,37,"(36, 37]",mixed,-0.11190476190476191
a01778,37,"(36, 37]",mixed,-0.11190476190476191
a01780,37,"(36, 37]",mixed,-0.11190476190476191
a01791,37,"(36, 37]",mixed,-0.11190476190476191
a01807,37,"(36, 37]",mixed,-0.11190476190476191
a02053,37,"(36, 37]",mixed,-0.11190476190476191
a02125,37,"(36, 37]",mixed,-0.11190476190476191
a02215,37,"(36, 37]",mixed,-0.11190476190476191
a02249,37,"(36, 37]",mixed,-0.11190476190476191
a02368,37,"(36, 37]",mixed,-0.11190476190476191
a02553,37,"(36, 37]",mixed,-0.11190476190476191
a02568,37,"(36, 37]",mixed,-0.11190476190476191
a02601,37,"(36, 37]",mixed,-0.11190476190476191
a02732,37,"(36, 37]",mixed,-0.11190476190476191
a02772,37,"(36, 37]",mixed,-0.11190476190476191
a02876,37,"(36, 37]",mixed,-0.11190476190476191
a03030,37,"(36, 37]",mixed,-0.11190476190476191
a03437,37,"(36, 37]",mixed,-0.11190476190476191
a03519,37,"(36, 37]",mixed,-0.11190476190476191
a03525,37,"(36, 37]",mixed,-0.11190476190476191
a03641,37,"(36, 37]",mixed,-0.11190476190476191
a03720,37,"(36, 37]",mixed,-0.11190476190476191
a03728,37,"(36, 37]",mixed,-0.11190476190476191
a03769,37,"(36, 37]",mixed,-0.11190476190476191
a03811,37,"(36, 37]",mixed,-0.11190476190476191
a03817,37,"(36, 37]",mixed,-0.11190476190476191
a03820,37,"(36, 37]",mixed,-0.11190476190476191
a03927,37,"(36, 37]",mixed,-0.11190476190476191
a04076,37,"(36, 37]",mixed,-0.11190476190476191
a04080,37,"(36, 37]",mixed,-0.11190476190476191
a04185,37,"(36, 37]",mixed,-0.11190476190476191
a04259,37,"(36, 37]",mixed,-0.11190476190476191
a04262,37,"(36, 37]",mixed,-0.11190476190476191
a04294,37,"(36, 37]",mixed,-0.11190476190476191
a04427,37,"(36, 37]",mixed,-0.11190476190476191
a04543,37,"(36, 37]",mixed,-0.11190476190476191
a04589,37,"(36, 37]",mixed,-0.11190476190476191
a04693,37,"(36, 37]",mixed,-0.11190476190476191
a04713,37,"(36, 37]",mixed,-0.11190476190476191
a04743,37,"(36, 37]",mixed,-0.11190476190476191
a04806,37,"(36, 37]",mixed,-0.11190476190476191
a04849,37,"(36, 37]",mixed,-0.11190476190476191
a04906,37,"(36, 37]",mixed,-0.11190476190476191
a04914,37,"(36, 37]",mixed,-0.11190476190476191
a04922,37,"(36, 37]",mixed,-0.11190476190476191
a04997,37,"(36, 37]",mixed,-0.11190476190476191
a05116,37,"(36, 37]",mixed,-0.11190476190476191
a05133,37,"(36, 37]",mixed,-0.11190476190476191
a05200,37,"(36, 37]",mixed,-0.11190476190476191
a05300,37,"(36, 37]",mixed,-0.11190476190476191
a05344,37,"(36, 37]",mixed,-0.11190476190476191
a05479,37,"(36, 37]",mixed,-0.11190476190476191
a05554,37,"(36, 37]",mixed,-0.11190476190476191
a05573,37,"(36, 37]",mixed,-0.11190476190476191
a05593,37,"(36, 37]",mixed,-0.11190476190476191
a05840,37,"(36, 37]",mixed,-0.11190476190476191
a05971,37,"(36, 37]",mixed,-0.11190476190476191
a06029,37,"(36, 37]",mixed,-0.11190476190476191
a06058,37,"(36, 37]",mixed,-0.11190476190476191
a06103,37,"(36, 37]",mixed,-0.11190476190476191
a06204,37,"(36, 37]",mixed,-0.11190476190476191
a06259,37,"(36, 37]",mixed,-0.11190476190476191
a06497,37,"(36, 37]",mixed,-0.11190476190476191
a06566,37,"(36, 37]",mixed,-0.11190476190476191
a06609,37,"(36, 37]",mixed,-0.11190476190476191
a06693,37,"(36, 37]",mixed,-0.11190476190476191
a06752,37,"(36, 37]",mixed,-0.11190476190476191
a06928,37,"(36, 37]",mixed,-0.11190476190476191
a06953,37,"(36, 37]",mixed,-0.11190476190476191
a07052,37,"(36, 37]",mixed,-0.11190476190476191
a07109,37,"(36, 37]",mixed,-0.11190476190476191
a07115,37,"(36, 37]",mixed,-0.11190476190476191
a07341,37,"(36, 37]",mixed,-0.11190476190476191
a07360,37,"(36, 37]",mixed,-0.11190476190476191
a07437,37,"(36, 37]",mixed,-0.11190476190476191
a07520,37,"(36, 37]",mixed,-0.11190476190476191
a07689,37,"(36, 37]",mixed,-0.11190476190476191
a07715,37,"(36, 37]",mixed,-0.11190476190476191
a07832,37,"(36, 37]",mixed,-0.11190476190476191
a07889,37,"(36, 37]",mixed,-0.11190476190476191
a07959,37,"(36, 37]",mixed,-0.11190476190476191
a08044,37,"(36, 37]",mixed,-0.11190476190476191
a08105,37,"(36, 37]",mixed,-0.11190476190476191
a08258,37,"(36, 37]",mixed,-0.11190476190476191
a08275,37,"(36, 37]",mixed,-0.11190476190476191
a08442,37,"(36, 37]",mixed,-0.11190476190476191
a08612,37,"(36, 37]",mixed,-0.11190476190476191
a08751,37,"(36, 37]",mixed,-0.11190476190476191
a08888,37,"(36, 37]",mixed,-0.11190476190476191
a08898,37,"(36, 37]",mixed,-0.11190476190476191
a08932,37,"(36, 37]",mixed,-0.11190476190476191
a09112,37,"(36, 37]",mixed,-0.11190476190476191
a09131,37,"(36, 37]",mixed,-0.11190476190476191
a09144,37,"(36, 37]",mixed,-0.11190476190476191
a09162,37,"(36, 37]",mixed,-0.11190476190476191
a09178,37,"(36, 37]",mixed,-0.11190476190476191
a09244,37,"(36, 37]",mixed,-0.11190476190476191
a09316,37,"(36, 37]",mixed,-0.11190476190476191
a09349,37,"(36, 37]",mixed,-0.11190476190476191
a09378,37,"(36, 37]",mixed,-0.11190476190476191
a09397,37,"(36, 37]",mixed,-0.11190476190476191
a09407,37,"(36, 37]",mixed,-0.11190476190476191
a09461,37,"(36, 37]",mixed,-0.11190476190476191
a09568,37,"(36, 37]",mixed,-0.11190476190476191
a09635,37,"(36, 37]",mixed,-0.11190476190476191
a09979,37,"(36, 37]",mixed,-0.11190476190476191
a10009,37,"(36, 37]",mixed,-0.11190476190476191
a10023,37,"(36, 37]",mixed,-0.11190476190476191
a10103,37,"(36, 37]",mixed,-0.11190476190476191
a10172,37,"(36, 37]",mixed,-0.11190476190476191
a10287,37,"(36, 37]",mixed,-0.11190476190476191
a10483,37,"(36, 37]",mixed,-0.11190476190476191
a10506,37,"(36, 37]",mixed,-0.11190476190476191
a10566,37,"(36, 37]",mixed,-0.11190476190476191
a10666,37,"(36, 37]",mixed,-0.11190476190476191
a10696,37,"(36, 37]",mixed,-0.11190476190476191
a10704,37,"(36, 37]",mixed,-0.11190476190476191
a10738,37,"(36, 37]",mixed,-0.11190476190476191
a10791,37,"(36, 37]",mixed,-0.11190476190476191
a10874,37,"(36, 37]",mixed,-0.11190476190476191
a10905,37,"(36, 37]",mixed,-0.11190476190476191
a11099,37,"(36, 37]",mixed,-0.11190476190476191
a11101,37,"(36, 37]",mixed,-0.11190476190476191
a11156,37,"(36, 37]",mixed,-0.11190476190476191
a11175,37,"(36, 37]",mixed,-0.11190476190476191
a11186,37,"(36, 37]",mixed,-0.11190476190476191
a11238,37,"(36, 37]",mixed,-0.11190476190476191
a11426,37,"(36, 37]",mixed,-0.11190476190476191
a11623,37,"(36, 37]",mixed,-0.11190476190476191
a11656,37,"(36, 37]",mixed,-0.11190476190476191
a11682,37,"(36, 37]",mixed,-0.11190476190476191
a12020,37,"(36, 37]",mixed,-0.11190476190476191
a12047,37,"(36, 37]",mixed,-0.11190476190476191
a12049,37,"(36, 37]",mixed,-0.11190476190476191
a12078,37,"(36, 37]",mixed,-0.11190476190476191
a12089,37,"(36, 37]",mixed,-0.11190476190476191
a12104,37,"(36, 37]",mixed,-0.11190476190476191
a12128,37,"(36, 37]",mixed,-0.11190476190476191
a12130,37,"(36, 37]",mixed,-0.11190476190476191
a12156,37,"(36, 37]",mixed,-0.11190476190476191
a12219,37,"(36, 37]",mixed,-0.11190476190476191
a12355,37,"(36, 37]",mixed,-0.11190476190476191
a12458,37,"(36, 37]",mixed,-0.11190476190476191
a12610,37,"(36, 37]",mixed,-0.11190476190476191
a12655,37,"(36, 37]",mixed,-0.11190476190476191
a12683,37,"(36, 37]",mixed,-0.11190476190476191
a12719,37,"(36, 37]",mixed,-0.11190476190476191
a12790,37,"(36, 37]",mixed,-0.11190476190476191
a12869,37,"(36, 37]",mixed,-0.11190476190476191
a12927,37,"(36, 37]",mixed,-0.11190476190476191
a12964,37,"(36, 37]",mixed,-0.11190476190476191
a13155,37,"(36, 37]",mixed,-0.11190476190476191
a13250,37,"(36, 37]",mixed,-0.11190476190476191
a13252,37,"(36, 37]",mixed,-0.11190476190476191
a13289,37,"(36, 37]",mixed,-0.11190476190476191
a13339,37,"(36, 37]",mixed,-0.11190476190476191
a13437,37,"(36, 37]",mixed,-0.11190476190476191
a13468,37,"(36, 37]",mixed,-0.11190476190476191
a13496,37,"(36, 37]",mixed,-0.11190476190476191
a13520,37,"(36, 37]",mixed,-0.11190476190476191
a13561,37,"(36, 37]",mixed,-0.11190476190476191
a13609,37,"(36, 37]",mixed,-0.11190476190476191
a13742,37,"(36, 37]",mixed,-0.11190476190476191
a13762,37,"(36, 37]",mixed,-0.11190476190476191
a13782,37,"(36, 37]",mixed,-0.11190476190476191
a13785,37,"(36, 37]",mixed,-0.11190476190476191
a13796,37,"(36, 37]",mixed,-0.11190476190476191
a13818,37,"(36, 37]",mixed,-0.11190476190476191
a13837,37,"(36, 37]",mixed,-0.11190476190476191
a13876,37,"(36, 37]",mixed,-0.11190476190476191
a13891,37,"(36, 37]",mixed,-0.11190476190476191
a13912,37,"(36, 37]",mixed,-0.11190476190476191
a13920,37,"(36, 37]",mixed,-0.11190476190476191
a13942,37,"(36, 37]",mixed,-0.11190476190476191
a13975,37,"(36, 37]",mixed,-0.11190476190476191
a14092,37,"(36, 37]",mixed,-0.11190476190476191
a14157,37,"(36, 37]",mixed,-0.11190476190476191
a14171,37,"(36, 37]",mixed,-0.11190476190476191
a14193,37,"(36, 37]",mixed,-0.11190476190476191
a14310,37,"(36, 37]",mixed,-0.11190476190476191
a14401,37,"(36, 37]",mixed,-0.11190476190476191
a14428,37,"(36, 37]",mixed,-0.11190476190476191
a14477,37,"(36, 37]",mixed,-0.11190476190476191
a14499,37,"(36, 37]",mixed,-0.11190476190476191
a14642,37,"(36, 37]",mixed,-0.11190476190476191
a14803,37,"(36, 37]",mixed,-0.11190476190476191
a14843,37,"(36, 37]",mixed,-0.11190476190476191
a14875,37,"(36, 37]",mixed,-0.11190476190476191
a15165,37,"(36, 37]",mixed,-0.11190476190476191
a15307,37,"(36, 37]",mixed,-0.11190476190476191
a15366,37,"(36, 37]",mixed,-0.11190476190476191
a15620,37,"(36, 37]",mixed,-0.11190476190476191
a15735,37,"(36, 37]",mixed,-0.11190476190476191
a15871,37,"(36, 37]",mixed,-0.11190476190476191
a15914,37,"(36, 37]",mixed,-0.11190476190476191
a15949,37,"(36, 37]",mixed,-0.11190476190476191
a16048,37,"(36, 37]",mixed,-0.11190476190476191
a16073,37,"(36, 37]",mixed,-0.11190476190476191
a16083,37,"(36, 37]",mixed,-0.11190476190476191
a16100,37,"(36, 37]",mixed,-0.11190476190476191
a16188,37,"(36, 37]",mixed,-0.11190476190476191
a16193,37,"(36, 37]",mixed,-0.11190476190476191
a16368,37,"(36, 37]",mixed,-0.11190476190476191
a16414,37,"(36, 37]",mixed,-0.11190476190476191
a16428,37,"(36, 37]",mixed,-0.11190476190476191
a16546,37,"(36, 37]",mixed,-0.11190476190476191
a16700,37,"(36, 37]",mixed,-0.11190476190476191
a16770,37,"(36, 37]",mixed,-0.11190476190476191
a16900,37,"(36, 37]",mixed,-0.11190476190476191
a16984,37,"(36, 37]",mixed,-0.11190476190476191
a17433,37,"(36, 37]",mixed,-0.11190476190476191
a17482,37,"(36, 37]",mixed,-0.11190476190476191
a17516,37,"(36, 37]",mixed,-0.11190476190476191
a17697,37,"(36, 37]",mixed,-0.11190476190476191
a17804,37,"(36, 37]",mixed,-0.11190476190476191
a17905,37,"(36, 37]",mixed,-0.11190476190476191
a17937,37,"(36, 37]",mixed,-0.11190476190476191
a18087,37,"(36, 37]",mixed,-0.11190476190476191
a18143,37,"(36, 37]",mixed,-0.11190476190476191
a18313,37,"(36, 37]",mixed,-0.11190476190476191
a18380,37,"(36, 37]",mixed,-0.11190476190476191
a18491,37,"(36, 37]",mixed,-0.11190476190476191
a18561,37,"(36, 37]",mixed,-0.11190476190476191
a18569,37,"(36, 37]",mixed,-0.11190476190476191
a18588,37,"(36, 37]",mixed,-0.11190476190476191
a18627,37,"(36, 37]",mixed,-0.11190476190476191
a18646,37,"(36, 37]",mixed,-0.11190476190476191
a18710,37,"(36, 37]",mixed,-0.11190476190476191
a18739,37,"(36, 37]",mixed,-0.11190476190476191
a18837,37,"(36, 37]",mixed,-0.11190476190476191
a19350,37,"(36, 37]",mixed,-0.11190476190476191
a19383,37,"(36, 37]",mixed,-0.11190476190476191
a19386,37,"(36, 37]",mixed,-0.11190476190476191
a19445,37,"(36, 37]",mixed,-0.11190476190476191
a19506,37,"(36, 37]",mixed,-0.11190476190476191
a19519,37,"(36, 37]",mixed,-0.11190476190476191
a19525,37,"(36, 37]",mixed,-0.11190476190476191
a19560,37,"(36, 37]",mixed,-0.11190476190476191
a20153,37,"(36, 37]",mixed,-0.11190476190476191
a20329,37,"(36, 37]",mixed,-0.11190476190476191
a20403,37,"(36, 37]",mixed,-0.11190476190476191
a20466,37,"(36, 37]",mixed,-0.11190476190476191
a20555,37,"(36, 37]",mixed,-0.11190476190476191
a20655,37,"(36, 37]",mixed,-0.11190476190476191
a20657,37,"(36, 37]",mixed,-0.11190476190476191
a20824,37,"(36, 37]",mixed,-0.11190476190476191
a21050,37,"(36, 37]",mixed,-0.11190476190476191
a21086,37,"(36, 37]",mixed,-0.11190476190476191
a21278,37,"(36, 37]",mixed,-0.11190476190476191
a21300,37,"(36, 37]",mixed,-0.11190476190476191
a21321,37,"(36, 37]",mixed,-0.11190476190476191
a21546,37,"(36, 37]",mixed,-0.11190476190476191
a21597,37,"(36, 37]",mixed,-0.11190476190476191
a21756,37,"(36, 37]",mixed,-0.11190476190476191
a21823,37,"(36, 37]",mixed,-0.11190476190476191
a21874,37,"(36, 37]",mixed,-0.11190476190476191
a21878,37,"(36, 37]",mixed,-0.11190476190476191
a22145,37,"(36, 37]",mixed,-0.11190476190476191
a22194,37,"(36, 37]",mixed,-0.11190476190476191
a22418,37,"(36, 37]",mixed,-0.11190476190476191
a22468,37,"(36, 37]",mixed,-0.11190476190476191
a22470,37,"(36, 37]",mixed,-0.11190476190476191
a22490,37,"(36, 37]",mixed,-0.11190476190476191
a22525,37,"(36, 37]",mixed,-0.11190476190476191
a22786,37,"(36, 37]",mixed,-0.11190476190476191
a22978,37,"(36, 37]",mixed,-0.11190476190476191
a22981,37,"(36, 37]",mixed,-0.11190476190476191
a23038,37,"(36, 37]",mixed,-0.11190476190476191
a23067,37,"(36, 37]",mixed,-0.11190476190476191
a23216,37,"(36, 37]",mixed,-0.11190476190476191
a23233,37,"(36, 37]",mixed,-0.11190476190476191
a23317,37,"(36, 37]",mixed,-0.11190476190476191
a23376,37,"(36, 37]",mixed,-0.11190476190476191
a23542,37,"(36, 37]",mixed,-0.11190476190476191
a23737,37,"(36, 37]",mixed,-0.11190476190476191
a23810,37,"(36, 37]",mixed,-0.11190476190476191
a23884,37,"(36, 37]",mixed,-0.11190476190476191
a23885,37,"(36, 37]",mixed,-0.11190476190476191
a23925,37,"(36, 37]",mixed,-0.11190476190476191
a23973,37,"(36, 37]",mixed,-0.11190476190476191
a24028,37,"(36, 37]",mixed,-0.11190476190476191
a24070,37,"(36, 37]",mixed,-0.11190476190476191
a24190,37,"(36, 37]",mixed,-0.11190476190476191
a24193,37,"(36, 37]",mixed,-0.11190476190476191
a24203,37,"(36, 37]",mixed,-0.11190476190476191
a24282,37,"(36, 37]",mixed,-0.11190476190476191
a24318,37,"(36, 37]",mixed,-0.11190476190476191
a24324,37,"(36, 37]",mixed,-0.11190476190476191
a24374,37,"(36, 37]",mixed,-0.11190476190476191
a24506,37,"(36, 37]",mixed,-0.11190476190476191
a24562,37,"(36, 37]",mixed,-0.11190476190476191
a24611,37,"(36, 37]",mixed,-0.11190476190476191
a24690,37,"(36, 37]",mixed,-0.11190476190476191
a24894,37,"(36, 37]",mixed,-0.11190476190476191
a25025,37,"(36, 37]",mixed,-0.11190476190476191
a25095,37,"(36, 37]",mixed,-0.11190476190476191
a25147,37,"(36, 37]",mixed,-0.11190476190476191
a25156,37,"(36, 37]",mixed,-0.11190476190476191
a25166,37,"(36, 37]",mixed,-0.11190476190476191
a25297,37,"(36, 37]",mixed,-0.11190476190476191
a25473,37,"(36, 37]",mixed,-0.11190476190476191
a25501,37,"(36, 37]",mixed,-0.11190476190476191
a25519,37,"(36, 37]",mixed,-0.11190476190476191
a25556,37,"(36, 37]",mixed,-0.11190476190476191
a25796,37,"(36, 37]",mixed,-0.11190476190476191
a25986,37,"(36, 37]",mixed,-0.11190476190476191
a26083,37,"(36, 37]",mixed,-0.11190476190476191
a26090,37,"(36, 37]",mixed,-0.11190476190476191
a26095,37,"(36, 37]",mixed,-0.11190476190476191
a26191,37,"(36, 37]",mixed,-0.11190476190476191
a26257,37,"(36, 37]",mixed,-0.11190476190476191
a26266,37,"(36, 37]",mixed,-0.11190476190476191
a26275,37,"(36, 37]",mixed,-0.11190476190476191
a26343,37,"(36, 37]",mixed,-0.11190476190476191
a26365,37,"(36, 37]",mixed,-0.11190476190476191
a26412,37,"(36, 37]",mixed,-0.11190476190476191
